campaign_id,ad_channel,campaign_type,marketing_spend,conversion_rate,impressions
2751,Meta,Brand Awareness,10793.54,0.13,48530
2752,Meta,Seasonal,17887.51,0.2,1318
2753,TikTok,Flash Sale,16873.06,0.19,25946
2754,Meta,Flash Sale,11466.4,0.13,5795
2755,Email,Brand Awareness,12246.86,0.14,29913
2756,Meta,Seasonal,17037.54,0.19,30172
2757,Email,Seasonal,11738.26,0.14,44274
2758,Google,Brand Awareness,1799.29,0.04,22301
2759,Meta,Flash Sale,8063.4,0.1,34154
2760,TikTok,Brand Awareness,12016.08,0.14,38483
2761,Google,Seasonal,5157.19,0.07,31213
2762,Email,Flash Sale,9730.59,0.12,32652
2763,Meta,Brand Awareness,6538.76,0.09,6539
2764,Email,Flash Sale,19756.82,0.22,27271
2765,Meta,Brand Awareness,6484.62,0.08,29559
2766,Email,Brand Awareness,15903.3,0.18,9805
2767,TikTok,Brand Awareness,17863.95,0.2,3660
2768,Email,Seasonal,13218.52,0.15,21007
2769,Meta,Brand Awareness,16576.63,0.19,16667
2770,TikTok,Flash Sale,6870.48,0.09,35279
2771,TikTok,Seasonal,8331.9,0.1,28005
2772,Meta,Brand Awareness,19392.13,0.21,33877
2773,TikTok,Brand Awareness,7603.95,0.1,49794
2774,Google,Brand Awareness,18626.19,0.21,41286
2775,Meta,Flash Sale,11459.02,0.13,45826
2776,Google,Seasonal,8161.97,0.1,1257
2777,Email,Seasonal,7261.41,0.09,7609
2778,TikTok,Flash Sale,13341.47,0.15,46129
2779,Meta,Brand Awareness,16094.56,0.18,24121
2780,TikTok,Seasonal,10736.9,0.13,16402
2781,TikTok,Brand Awareness,1397.68,0.03,20498
2782,Google,Brand Awareness,19953.03,0.22,42920
2783,Google,Flash Sale,15046.73,0.17,32733
2784,Email,Flash Sale,6737.67,0.09,23488
2785,TikTok,Brand Awareness,11609.82,0.14,7995
2786,Meta,Brand Awareness,1565.38,0.04,49822
2787,Google,Seasonal,13557.78,0.16,17690
2788,Email,Flash Sale,16925.92,0.19,13382
2789,Meta,Brand Awareness,10767.35,0.13,46666
2790,Meta,Seasonal,6797.45,0.09,3201
2791,Email,Flash Sale,18666.13,0.21,20012
2792,Google,Flash Sale,13454.99,0.15,42238
2793,Email,Brand Awareness,6404.35,0.08,21945
2794,Google,Brand Awareness,8945.63,0.11,3843
2795,Email,Flash Sale,15543.18,0.18,37144
2796,Email,Brand Awareness,6461.41,0.08,15194
2797,Email,Brand Awareness,8249.05,0.1,14152
2798,Email,Flash Sale,2063.57,0.04,47113
2799,TikTok,Seasonal,4563.09,0.07,12949
2800,Google,Brand Awareness,6016.22,0.08,18404
2801,Email,Seasonal,19735.27,0.22,18892
2802,Meta,Flash Sale,14082.15,0.16,11174
2803,Meta,Seasonal,7386.48,0.09,40803
2804,Email,Flash Sale,5134.06,0.07,45359
2805,Google,Seasonal,12040.79,0.14,29724
2806,Google,Brand Awareness,19468.99,0.21,38032
2807,Meta,Flash Sale,1807.0,0.04,42498
2808,Meta,Flash Sale,8884.49,0.11,17059
2809,TikTok,Flash Sale,8891.51,0.11,28275
2810,Email,Brand Awareness,19694.63,0.22,26942
2811,Email,Brand Awareness,4652.28,0.07,47352
2812,Meta,Brand Awareness,19156.16,0.21,2812
2813,Email,Brand Awareness,14350.06,0.16,17233
2814,Meta,Seasonal,15221.36,0.17,1386
2815,Meta,Brand Awareness,1730.23,0.04,5362
2816,Email,Flash Sale,5647.82,0.08,13274
2817,Google,Seasonal,8898.08,0.11,46819
2818,TikTok,Seasonal,6566.67,0.09,34443
2819,Google,Seasonal,9976.03,0.12,31487
2820,Google,Brand Awareness,3450.78,0.05,16559
2821,Google,Flash Sale,9351.51,0.11,44651
2822,Meta,Seasonal,12273.23,0.14,45776
2823,Google,Seasonal,11245.35,0.13,29616
2824,Google,Flash Sale,15185.74,0.17,30224
2825,TikTok,Seasonal,14791.92,0.17,22829
2826,TikTok,Seasonal,11433.49,0.13,32675
2827,Google,Seasonal,5488.6,0.07,44564
2828,Email,Flash Sale,19715.3,0.22,30267
2829,Meta,Seasonal,16955.91,0.19,43625
2830,Email,Seasonal,5726.5,0.08,29958
2831,Meta,Seasonal,5370.23,0.07,24658
2832,Google,Brand Awareness,16178.1,0.18,40094
2833,TikTok,Flash Sale,2502.07,0.05,6088
2834,Email,Seasonal,16681.69,0.19,42337
2835,Google,Seasonal,19595.93,0.22,36547
2836,Email,Flash Sale,5173.95,0.07,5667
2837,Email,Flash Sale,8064.28,0.1,21081
2838,TikTok,Seasonal,16511.69,0.19,21010
2839,Meta,Brand Awareness,12909.71,0.15,18548
2840,TikTok,Brand Awareness,13004.6,0.15,31972
2841,TikTok,Flash Sale,6323.58,0.08,19755
2842,TikTok,Seasonal,15547.02,0.18,47537
2843,TikTok,Seasonal,5654.86,0.08,26587
2844,Meta,Seasonal,1277.99,0.03,25536
2845,Meta,Seasonal,10310.95,0.12,24883
2846,TikTok,Flash Sale,13958.07,0.16,10653
2847,TikTok,Seasonal,13691.42,0.16,6311
2848,Google,Seasonal,18794.19,0.21,27730
2849,Meta,Flash Sale,12276.64,0.14,15051
2850,TikTok,Brand Awareness,6719.23,0.09,5934
2851,TikTok,Brand Awareness,18674.55,0.21,13882
2852,TikTok,Seasonal,17925.05,0.2,49809
2853,Email,Seasonal,19521.21,0.22,30220
2854,Email,Seasonal,11752.96,0.14,18449
2855,Email,Seasonal,6829.67,0.09,1107
2856,Meta,Seasonal,15607.8,0.18,12314
2857,Email,Brand Awareness,5262.08,0.07,26888
2858,TikTok,Seasonal,12293.01,0.14,17868
2859,TikTok,Seasonal,1892.94,0.04,35001
2860,Meta,Brand Awareness,5120.98,0.07,16048
2861,Google,Flash Sale,1788.05,0.04,21439
2862,Meta,Brand Awareness,3826.9,0.06,4648
2863,Google,Brand Awareness,4775.19,0.07,28469
2864,Google,Brand Awareness,3694.03,0.06,20068
2865,TikTok,Seasonal,11556.5,0.14,33880
2866,Email,Brand Awareness,8202.94,0.1,39712
2867,TikTok,Brand Awareness,5736.3,0.08,11139
2868,Email,Flash Sale,19365.53,0.21,12134
2869,Email,Flash Sale,14522.99,0.17,17698
2870,Google,Brand Awareness,3427.79,0.05,18185
2871,TikTok,Seasonal,9055.04,0.11,47344
2872,Email,Brand Awareness,3786.03,0.06,11982
2873,Google,Brand Awareness,14745.84,0.17,40244
2874,Meta,Brand Awareness,16959.86,0.19,34265
2875,TikTok,Flash Sale,11891.57,0.14,19439
2876,Meta,Seasonal,10650.98,0.13,15582
2877,Email,Flash Sale,10850.63,0.13,30813
2878,TikTok,Brand Awareness,17580.61,0.2,8263
2879,Meta,Brand Awareness,17631.79,0.2,21652
2880,TikTok,Brand Awareness,3831.05,0.06,49837
2881,Email,Seasonal,12962.86,0.15,28694
2882,Email,Flash Sale,14535.55,0.17,11301
2883,TikTok,Seasonal,1095.84,0.03,29624
2884,Meta,Flash Sale,15703.97,0.18,31283
2885,TikTok,Seasonal,17912.23,0.2,26171
2886,Meta,Brand Awareness,4269.37,0.06,1386
2887,TikTok,Flash Sale,11625.32,0.14,33355
2888,Email,Seasonal,3037.61,0.05,41374
2889,TikTok,Brand Awareness,8952.03,0.11,6027
2890,Meta,Brand Awareness,16776.93,0.19,20534
2891,TikTok,Brand Awareness,14914.45,0.17,12742
2892,Email,Brand Awareness,18197.98,0.2,34298
2893,Email,Flash Sale,10171.92,0.12,37679
2894,TikTok,Flash Sale,2312.92,0.04,8826
2895,TikTok,Flash Sale,13053.62,0.15,5891
2896,Email,Brand Awareness,14944.06,0.17,30559
2897,Email,Seasonal,3621.62,0.06,4830
2898,Google,Flash Sale,2175.56,0.04,17412
2899,Meta,Seasonal,2140.49,0.04,40710
2900,Email,Seasonal,19828.6,0.22,28529
2901,TikTok,Flash Sale,7672.7,0.1,30804
2902,Google,Seasonal,16162.66,0.18,49791
2903,Email,Seasonal,8668.6,0.11,22291
2904,Google,Brand Awareness,16184.42,0.18,29132
2905,Google,Seasonal,5291.9,0.07,43982
2906,Meta,Flash Sale,18564.97,0.21,43659
2907,TikTok,Seasonal,12576.92,0.15,13615
2908,Meta,Flash Sale,8119.07,0.1,42480
2909,TikTok,Flash Sale,7025.44,0.09,30597
2910,Google,Flash Sale,17950.18,0.2,5394
2911,Meta,Brand Awareness,10658.73,0.13,33950
2912,Google,Seasonal,19060.95,0.21,27211
2913,TikTok,Brand Awareness,19952.79,0.22,18622
2914,TikTok,Flash Sale,2101.32,0.04,32474
2915,Google,Brand Awareness,15956.53,0.18,39182
2916,TikTok,Brand Awareness,15297.41,0.17,13338
2917,TikTok,Brand Awareness,9484.03,0.11,16056
2918,Meta,Brand Awareness,11821.27,0.14,36987
2919,Meta,Seasonal,13821.67,0.16,14064
2920,Email,Brand Awareness,15496.19,0.17,7595
2921,Email,Seasonal,10053.93,0.12,21817
2922,TikTok,Flash Sale,18187.79,0.2,28899
2923,Meta,Seasonal,6820.7,0.09,9952
2924,TikTok,Brand Awareness,12483.74,0.14,4391
2925,Google,Seasonal,4035.34,0.06,39004
2926,Meta,Brand Awareness,14610.45,0.17,21252
2927,Meta,Seasonal,18399.6,0.2,38642
2928,TikTok,Seasonal,19218.97,0.21,44273
2929,TikTok,Brand Awareness,3739.65,0.06,1943
2930,Meta,Seasonal,11250.95,0.13,17181
2931,TikTok,Seasonal,11872.17,0.14,14239
2932,TikTok,Brand Awareness,15699.26,0.18,46856
2933,Email,Brand Awareness,12534.45,0.15,1558
2934,Google,Brand Awareness,12696.67,0.15,22345
2935,Email,Flash Sale,9007.43,0.11,33328
2936,Google,Flash Sale,18157.53,0.2,33996
2937,Google,Brand Awareness,8827.45,0.11,43166
2938,Email,Flash Sale,1556.04,0.04,17958
2939,TikTok,Flash Sale,2555.87,0.05,45428
2940,TikTok,Seasonal,10910.66,0.13,7751
2941,Email,Flash Sale,16041.17,0.18,49236
2942,Meta,Seasonal,10564.15,0.13,39200
2943,Meta,Brand Awareness,11316.84,0.13,20608
2944,TikTok,Seasonal,12474.06,0.14,19277
2945,Meta,Brand Awareness,5871.7,0.08,36646
2946,Email,Seasonal,19887.05,0.22,47875
2947,TikTok,Brand Awareness,3661.27,0.06,19291
2948,TikTok,Seasonal,2481.21,0.04,47709
2949,TikTok,Flash Sale,2130.41,0.04,23395
2950,Meta,Flash Sale,13205.02,0.15,27367
2951,Google,Flash Sale,13334.6,0.15,30279
2952,Meta,Seasonal,19729.34,0.22,49440
2953,Meta,Flash Sale,16740.24,0.19,29721
2954,TikTok,Flash Sale,2169.84,0.04,31594
2955,Google,Seasonal,7188.73,0.09,31742
2956,Email,Flash Sale,18832.56,0.21,38418
2957,Google,Flash Sale,7841.81,0.1,28004
2958,Google,Brand Awareness,2350.69,0.04,42658
2959,TikTok,Brand Awareness,13879.36,0.16,28983
2960,Google,Brand Awareness,11540.7,0.14,7809
2961,Google,Seasonal,14359.98,0.16,28290
2962,TikTok,Seasonal,1852.48,0.04,14858
2963,Email,Seasonal,13224.69,0.15,41405
2964,Google,Flash Sale,8841.47,0.11,36447
2965,TikTok,Brand Awareness,16261.94,0.18,5324
2966,TikTok,Seasonal,1606.04,0.04,8252
2967,TikTok,Seasonal,9186.86,0.11,32275
2968,Meta,Flash Sale,1847.25,0.04,4003
2969,Google,Brand Awareness,10902.63,0.13,16202
2970,Google,Seasonal,4582.92,0.07,15730
2971,TikTok,Seasonal,7379.99,0.09,22803
2972,Email,Flash Sale,8008.3,0.1,12167
2973,Google,Flash Sale,1569.82,0.04,9183
2974,TikTok,Brand Awareness,14188.86,0.16,26960
2975,Meta,Seasonal,1765.36,0.04,26805
2976,Email,Brand Awareness,16010.99,0.18,39942
2977,Meta,Flash Sale,6316.39,0.08,8665
2978,Email,Flash Sale,5868.69,0.08,37742
2979,TikTok,Brand Awareness,15195.71,0.17,37272
2980,Meta,Brand Awareness,19114.33,0.21,24455
2981,TikTok,Brand Awareness,19482.28,0.21,2978
2982,Email,Flash Sale,8436.19,0.1,3420
2983,Email,Flash Sale,12388.2,0.14,16270
2984,Google,Seasonal,3488.67,0.05,35005
2985,Google,Flash Sale,13017.62,0.15,47754
2986,Email,Seasonal,13221.28,0.15,16178
2987,Google,Seasonal,15377.93,0.17,26233
2988,TikTok,Brand Awareness,12582.32,0.15,11787
2989,Meta,Flash Sale,12192.24,0.14,47744
2990,Google,Flash Sale,11074.16,0.13,9077
2991,Email,Flash Sale,17711.6,0.2,27889
2992,Email,Brand Awareness,17590.85,0.2,49534
2993,Meta,Flash Sale,19748.01,0.22,8530
2994,Email,Brand Awareness,10117.55,0.12,47022
2995,Email,Flash Sale,6957.71,0.09,8888
2996,Google,Seasonal,8711.9,0.11,23950
2997,Meta,Flash Sale,14666.7,0.17,1039
2998,TikTok,Seasonal,6538.17,0.09,27898
2999,Google,Flash Sale,10184.4,0.12,48139
3000,Email,Brand Awareness,5427.7,0.07,16213
3001,Email,Flash Sale,11863.89,0.14,34578
3002,Meta,Flash Sale,2480.33,0.04,5238
3003,Email,Flash Sale,10348.31,0.12,27604
3004,Email,Brand Awareness,6070.52,0.08,19188
3005,Google,Seasonal,8307.67,0.1,35032
3006,TikTok,Flash Sale,10285.01,0.12,25398
3007,Google,Flash Sale,14409.58,0.16,11252
3008,Email,Brand Awareness,12407.13,0.14,12359
3009,TikTok,Seasonal,17679.34,0.2,24999
3010,Google,Seasonal,19679.85,0.22,30775
3011,Meta,Seasonal,7932.1,0.1,13934
3012,Meta,Seasonal,13137.05,0.15,10249
3013,Google,Seasonal,11584.0,0.14,39198
3014,Google,Seasonal,9144.37,0.11,27335
3015,Google,Flash Sale,17533.81,0.2,43885
3016,Google,Brand Awareness,4408.77,0.06,48298
3017,Meta,Seasonal,2428.26,0.04,16460
3018,TikTok,Flash Sale,18662.34,0.21,30361
3019,Email,Seasonal,6562.28,0.09,4379
3020,Meta,Seasonal,1701.95,0.04,6179
3021,Email,Brand Awareness,14397.71,0.16,42400
3022,Email,Flash Sale,10012.52,0.12,43548
3023,Meta,Seasonal,7972.3,0.1,31917
3024,Email,Flash Sale,7568.96,0.1,22010
3025,Meta,Flash Sale,17427.38,0.19,18779
3026,Email,Brand Awareness,6517.89,0.09,26105
3027,Meta,Seasonal,9635.08,0.12,16728
3028,TikTok,Flash Sale,4515.32,0.07,42600
3029,Meta,Brand Awareness,5365.08,0.07,20411
3030,Meta,Flash Sale,6526.74,0.09,7257
3031,Email,Brand Awareness,5489.73,0.07,28980
3032,Google,Seasonal,4578.67,0.07,44376
3033,Meta,Flash Sale,9706.15,0.12,2169
3034,Meta,Flash Sale,18325.63,0.2,14876
3035,Email,Flash Sale,16790.66,0.19,24731
3036,TikTok,Brand Awareness,13401.5,0.15,21251
3037,TikTok,Seasonal,6241.53,0.08,2036
3038,TikTok,Flash Sale,10322.72,0.12,32116
3039,Email,Seasonal,14338.82,0.16,28504
3040,Meta,Brand Awareness,3744.15,0.06,28149
3041,Google,Seasonal,5004.13,0.07,47684
3042,Meta,Flash Sale,8121.98,0.1,32943
3043,Email,Brand Awareness,3711.58,0.06,31458
3044,TikTok,Seasonal,12912.98,0.15,34070
3045,TikTok,Seasonal,5709.54,0.08,17604
3046,TikTok,Brand Awareness,18293.75,0.2,46523
3047,TikTok,Brand Awareness,19878.21,0.22,44203
3048,Meta,Brand Awareness,3064.83,0.05,15230
3049,Email,Flash Sale,6292.27,0.08,30116
3050,TikTok,Brand Awareness,16914.64,0.19,43405
3051,Google,Brand Awareness,11915.74,0.14,38776
3052,Meta,Brand Awareness,9655.61,0.12,6904
3053,Meta,Flash Sale,4000.42,0.06,13925
3054,Google,Flash Sale,6665.31,0.09,37715
3055,Email,Brand Awareness,16719.94,0.19,45461
3056,Email,Seasonal,18718.15,0.21,29927
3057,Email,Seasonal,2460.15,0.04,2081
3058,TikTok,Seasonal,13410.1,0.15,30185
3059,Meta,Brand Awareness,15760.72,0.18,28237
3060,Google,Flash Sale,10261.05,0.12,24628
3061,TikTok,Brand Awareness,18728.96,0.21,36985
3062,Meta,Flash Sale,5794.13,0.08,34378
3063,TikTok,Seasonal,16559.2,0.19,24573
3064,TikTok,Flash Sale,11292.19,0.13,6568
3065,Meta,Brand Awareness,12910.75,0.15,36834
3066,TikTok,Seasonal,13054.03,0.15,36597
3067,Email,Brand Awareness,9791.8,0.12,44528
3068,Meta,Seasonal,16201.0,0.18,1642
3069,TikTok,Brand Awareness,18537.57,0.21,8281
3070,TikTok,Flash Sale,13236.17,0.15,29524
3071,Meta,Seasonal,1965.49,0.04,20683
3072,Email,Seasonal,12612.63,0.15,33898
3073,TikTok,Flash Sale,5537.49,0.08,4295
3074,Email,Brand Awareness,5413.09,0.07,37940
3075,TikTok,Brand Awareness,15837.81,0.18,8526
3076,Email,Brand Awareness,13197.58,0.15,35650
3077,Google,Seasonal,18009.16,0.2,8420
3078,TikTok,Flash Sale,6167.84,0.08,17447
3079,Email,Flash Sale,14902.01,0.17,25195
3080,Google,Brand Awareness,6321.83,0.08,2865
3081,TikTok,Flash Sale,17028.78,0.19,3124
3082,Meta,Seasonal,18966.81,0.21,40981
3083,Email,Flash Sale,13900.49,0.16,39359
3084,Email,Brand Awareness,5500.35,0.08,22313
3085,Meta,Brand Awareness,16395.5,0.18,43023
3086,Google,Seasonal,16222.2,0.18,45965
3087,Google,Brand Awareness,8216.06,0.1,6353
3088,TikTok,Flash Sale,15447.34,0.17,26284
3089,Email,Flash Sale,14686.24,0.17,14323
3090,TikTok,Seasonal,10580.34,0.13,33430
3091,Meta,Brand Awareness,19719.29,0.22,25311
3092,Meta,Brand Awareness,18284.05,0.2,7996
3093,Meta,Seasonal,17386.68,0.19,19925
3094,Meta,Brand Awareness,12966.23,0.15,3316
3095,Email,Flash Sale,5719.14,0.08,11609
3096,TikTok,Flash Sale,17882.91,0.2,16958
3097,Google,Seasonal,2736.84,0.05,22509
3098,TikTok,Flash Sale,7139.44,0.09,31974
3099,Email,Brand Awareness,18068.22,0.2,20855
3100,TikTok,Brand Awareness,16366.57,0.18,25033
3101,Google,Seasonal,17796.08,0.2,21439
3102,Email,Flash Sale,17759.78,0.2,40779
3103,Email,Seasonal,3617.24,0.06,37858
3104,Google,Brand Awareness,4961.89,0.07,48811
3105,Meta,Brand Awareness,13670.21,0.16,40811
3106,Email,Flash Sale,9049.48,0.11,42416
3107,Email,Seasonal,17965.47,0.2,5817
3108,TikTok,Flash Sale,17853.49,0.2,40501
3109,Meta,Flash Sale,15760.37,0.18,29782
3110,Email,Seasonal,10664.33,0.13,11603
3111,Email,Seasonal,10175.18,0.12,31555
3112,TikTok,Flash Sale,16711.81,0.19,30346
3113,TikTok,Brand Awareness,3407.28,0.05,44227
3114,Google,Flash Sale,9770.42,0.12,39989
3115,Email,Flash Sale,5770.77,0.08,49230
3116,Email,Flash Sale,19190.34,0.21,18711
3117,Email,Seasonal,1364.29,0.03,37502
3118,Google,Seasonal,12237.73,0.14,38725
3119,Google,Brand Awareness,15691.8,0.18,18948
3120,Google,Brand Awareness,3873.36,0.06,44513
3121,Meta,Seasonal,17838.67,0.2,27832
3122,TikTok,Flash Sale,4626.94,0.07,36220
3123,Email,Flash Sale,10363.9,0.12,42759
3124,Email,Flash Sale,18964.37,0.21,43347
3125,Google,Flash Sale,15350.63,0.17,16946
3126,Google,Seasonal,4343.21,0.06,27084
3127,TikTok,Seasonal,2197.55,0.04,5716
3128,Google,Flash Sale,19149.04,0.21,38997
3129,Google,Flash Sale,18361.45,0.2,27029
3130,Meta,Flash Sale,4849.73,0.07,43023
3131,Email,Brand Awareness,6358.78,0.08,39137
3132,TikTok,Seasonal,7181.65,0.09,28698
3133,TikTok,Seasonal,12782.93,0.15,30001
3134,Google,Brand Awareness,3237.77,0.05,11161
3135,TikTok,Flash Sale,7722.16,0.1,19705
3136,Meta,Seasonal,10272.78,0.12,40063
3137,Meta,Brand Awareness,14084.14,0.16,45822
3138,TikTok,Flash Sale,16629.45,0.19,36787
3139,Email,Flash Sale,11867.17,0.14,24558
3140,Email,Brand Awareness,16026.79,0.18,31459
3141,Google,Flash Sale,7628.92,0.1,13644
3142,Google,Flash Sale,6030.6,0.08,27588
3143,Meta,Seasonal,9222.83,0.11,26410
3144,Meta,Seasonal,3276.36,0.05,7907
3145,TikTok,Seasonal,8898.95,0.11,22918
3146,Email,Seasonal,2757.12,0.05,42791
3147,Meta,Flash Sale,6039.71,0.08,8171
3148,Email,Seasonal,9595.54,0.12,12044
3149,Google,Flash Sale,5908.41,0.08,31855
3150,Email,Seasonal,5764.5,0.08,21703
3151,Google,Seasonal,17915.38,0.2,17912
3152,Meta,Seasonal,19024.58,0.21,45092
3153,TikTok,Flash Sale,3713.66,0.06,21806
3154,Email,Seasonal,9299.43,0.11,31245
3155,Meta,Seasonal,8265.35,0.1,44559
3156,Google,Seasonal,7530.44,0.1,5171
3157,Google,Seasonal,15310.0,0.17,28600
3158,TikTok,Flash Sale,18653.09,0.21,44180
3159,Meta,Brand Awareness,11191.35,0.13,5802
3160,Meta,Seasonal,17214.11,0.19,19289
3161,Meta,Seasonal,12051.21,0.14,29387
3162,Meta,Flash Sale,12508.55,0.15,43812
3163,Google,Brand Awareness,15398.29,0.17,32688
3164,TikTok,Brand Awareness,6187.38,0.08,19239
3165,Email,Brand Awareness,11521.06,0.14,32314
3166,Google,Brand Awareness,16233.64,0.18,15042
3167,TikTok,Seasonal,16673.62,0.19,38005
3168,TikTok,Flash Sale,1495.98,0.03,48836
3169,Google,Seasonal,15672.12,0.18,40113
3170,Google,Flash Sale,18906.14,0.21,33918
3171,Meta,Seasonal,7841.69,0.1,14740
3172,TikTok,Flash Sale,1770.38,0.04,9079
3173,Meta,Seasonal,13277.88,0.15,21679
3174,TikTok,Seasonal,7337.86,0.09,3273
3175,TikTok,Seasonal,14004.71,0.16,44418
3176,Email,Brand Awareness,17865.83,0.2,47277
3177,Meta,Seasonal,10887.53,0.13,35116
3178,Google,Seasonal,8386.11,0.1,43965
3179,TikTok,Brand Awareness,2033.77,0.04,19897
3180,Email,Seasonal,6718.96,0.09,35322
3181,TikTok,Brand Awareness,4783.4,0.07,29810
3182,Google,Brand Awareness,14843.38,0.17,1427
3183,TikTok,Brand Awareness,9424.83,0.11,40227
3184,Google,Seasonal,6020.99,0.08,15636
3185,TikTok,Flash Sale,7502.88,0.1,3042
3186,Google,Brand Awareness,7105.69,0.09,9147
3187,Meta,Flash Sale,13428.88,0.15,34780
3188,Google,Flash Sale,18328.75,0.2,2057
3189,Google,Brand Awareness,3559.11,0.06,29229
3190,Google,Seasonal,16243.21,0.18,17753
3191,Meta,Seasonal,9050.0,0.11,28142
3192,Email,Seasonal,3246.38,0.05,18714
3193,Google,Flash Sale,11601.98,0.14,22526
3194,Meta,Brand Awareness,17190.71,0.19,48727
3195,TikTok,Flash Sale,18269.72,0.2,22091
3196,Google,Brand Awareness,3899.46,0.06,24695
3197,Email,Brand Awareness,14113.48,0.16,33664
3198,Google,Flash Sale,1863.72,0.04,42292
3199,Google,Flash Sale,9595.25,0.12,3451
3200,Email,Flash Sale,17218.73,0.19,12167
3201,TikTok,Flash Sale,14847.56,0.17,28659
3202,Meta,Brand Awareness,9071.01,0.11,7997
3203,Google,Flash Sale,6074.95,0.08,16745
3204,Email,Brand Awareness,6622.31,0.09,44339
3205,Email,Seasonal,19617.8,0.22,11627
3206,TikTok,Brand Awareness,4801.68,0.07,34100
3207,Meta,Flash Sale,12382.19,0.14,42465
3208,Google,Brand Awareness,12256.05,0.14,18442
3209,Meta,Brand Awareness,12780.13,0.15,11136
3210,TikTok,Brand Awareness,4124.23,0.06,31803
3211,Email,Seasonal,2242.74,0.04,28751
3212,Google,Brand Awareness,18987.27,0.21,13433
3213,Email,Seasonal,7243.12,0.09,35796
3214,Meta,Brand Awareness,5702.22,0.08,39745
3215,Google,Flash Sale,7570.48,0.1,30509
3216,TikTok,Brand Awareness,9953.34,0.12,19492
3217,TikTok,Flash Sale,1568.75,0.04,23061
3218,Google,Brand Awareness,6929.68,0.09,22886
3219,Meta,Flash Sale,17173.53,0.19,26498
3220,Google,Seasonal,14411.76,0.16,27853
3221,TikTok,Seasonal,14871.71,0.17,4711
3222,Meta,Flash Sale,18391.12,0.2,33176
3223,Email,Seasonal,15013.59,0.17,23485
3224,Google,Flash Sale,9332.57,0.11,41952
3225,TikTok,Brand Awareness,4807.58,0.07,38979
3226,Google,Seasonal,16280.49,0.18,46659
3227,Meta,Seasonal,19148.69,0.21,8010
3228,Meta,Seasonal,1194.49,0.03,13357
3229,Meta,Brand Awareness,11302.59,0.13,20010
3230,Email,Seasonal,11753.37,0.14,21086
3231,Meta,Seasonal,17163.24,0.19,27281
3232,TikTok,Brand Awareness,15603.13,0.18,47068
3233,TikTok,Brand Awareness,16616.2,0.19,6194
3234,Google,Seasonal,1327.43,0.03,20304
3235,TikTok,Flash Sale,8361.13,0.1,15444
3236,Google,Seasonal,19677.78,0.22,40003
3237,TikTok,Brand Awareness,8697.7,0.11,26929
3238,Google,Brand Awareness,12496.59,0.14,22187
3239,Google,Brand Awareness,16501.85,0.19,46420
3240,Google,Brand Awareness,12522.92,0.15,46888
3241,TikTok,Brand Awareness,14126.77,0.16,12259
3242,Email,Flash Sale,12186.25,0.14,18689
3243,Google,Flash Sale,4232.02,0.06,31864
3244,Google,Brand Awareness,16969.09,0.19,22494
3245,Email,Flash Sale,2804.57,0.05,4256
3246,Meta,Flash Sale,3620.87,0.06,27261
3247,TikTok,Seasonal,12765.13,0.15,49413
3248,Google,Seasonal,10010.2,0.12,38193
3249,TikTok,Seasonal,13296.82,0.15,18213
3250,Google,Brand Awareness,8548.07,0.11,36311
3251,TikTok,Brand Awareness,3651.13,0.06,30114
3252,Email,Flash Sale,1289.68,0.03,44218
3253,Email,Seasonal,10708.38,0.13,45020
3254,TikTok,Seasonal,17758.95,0.2,2919
3255,Google,Flash Sale,19529.02,0.22,32015
3256,Email,Seasonal,12644.16,0.15,29407
3257,Meta,Seasonal,10384.44,0.12,42621
3258,Meta,Seasonal,13625.13,0.16,28710
3259,TikTok,Flash Sale,3472.41,0.05,46093
3260,Meta,Flash Sale,5969.94,0.08,7293
3261,Google,Brand Awareness,7321.35,0.09,43845
3262,Google,Flash Sale,15652.45,0.18,29712
3263,Google,Seasonal,17258.95,0.19,24576
3264,Google,Brand Awareness,12284.49,0.14,2285
3265,TikTok,Seasonal,3577.34,0.06,4665
3266,Google,Flash Sale,5012.24,0.07,29219
3267,Meta,Flash Sale,15508.28,0.18,25442
3268,TikTok,Flash Sale,4449.72,0.06,1967
3269,Google,Flash Sale,14497.34,0.16,42325
3270,TikTok,Seasonal,19517.83,0.22,32766
3271,TikTok,Seasonal,9601.84,0.12,13044
3272,TikTok,Flash Sale,17661.58,0.2,6283
3273,TikTok,Seasonal,18739.35,0.21,34612
3274,Google,Flash Sale,8948.05,0.11,49167
3275,Meta,Flash Sale,12690.71,0.15,37815
3276,TikTok,Seasonal,16796.64,0.19,14346
3277,TikTok,Seasonal,9299.68,0.11,14342
3278,Email,Brand Awareness,7067.86,0.09,19819
3279,TikTok,Brand Awareness,10039.64,0.12,40071
3280,Meta,Brand Awareness,18260.4,0.2,8064
3281,Meta,Seasonal,1210.4,0.03,15550
3282,Google,Seasonal,8361.42,0.1,21338
3283,Google,Brand Awareness,12973.96,0.15,11498
3284,Meta,Brand Awareness,14884.64,0.17,4793
3285,TikTok,Flash Sale,5099.29,0.07,33767
3286,Email,Seasonal,17138.99,0.19,27461
3287,Google,Seasonal,7289.16,0.09,32873
3288,Google,Flash Sale,12255.08,0.14,36778
3289,Meta,Seasonal,2475.18,0.04,3705
3290,Email,Brand Awareness,9708.02,0.12,38585
3291,Meta,Flash Sale,12873.37,0.15,4924
3292,Google,Flash Sale,4183.81,0.06,42940
