date,month,quarter,year,week_of_year,is_weekend,season
2031-08-07,8,3,2031,32,0,Summer
2031-08-08,8,3,2031,32,0,Summer
2031-08-09,8,3,2031,32,1,Summer
2031-08-10,8,3,2031,32,1,Summer
2031-08-11,8,3,2031,33,0,Summer
2031-08-12,8,3,2031,33,0,Summer
2031-08-13,8,3,2031,33,0,Summer
2031-08-14,8,3,2031,33,0,Summer
2031-08-15,8,3,2031,33,0,Summer
2031-08-16,8,3,2031,33,1,Summer
2031-08-17,8,3,2031,33,1,Summer
2031-08-18,8,3,2031,34,0,Summer
2031-08-19,8,3,2031,34,0,Summer
2031-08-20,8,3,2031,34,0,Summer
2031-08-21,8,3,2031,34,0,Summer
2031-08-22,8,3,2031,34,0,Summer
2031-08-23,8,3,2031,34,1,Summer
2031-08-24,8,3,2031,34,1,Summer
2031-08-25,8,3,2031,35,0,Summer
2031-08-26,8,3,2031,35,0,Summer
2031-08-27,8,3,2031,35,0,Summer
2031-08-28,8,3,2031,35,0,Summer
2031-08-29,8,3,2031,35,0,Summer
2031-08-30,8,3,2031,35,1,Summer
2031-08-31,8,3,2031,35,1,Summer
2031-09-01,9,3,2031,36,0,Autumn
2031-09-02,9,3,2031,36,0,Autumn
2031-09-03,9,3,2031,36,0,Autumn
2031-09-04,9,3,2031,36,0,Autumn
2031-09-05,9,3,2031,36,0,Autumn
2031-09-06,9,3,2031,36,1,Autumn
2031-09-07,9,3,2031,36,1,Autumn
2031-09-08,9,3,2031,37,0,Autumn
2031-09-09,9,3,2031,37,0,Autumn
2031-09-10,9,3,2031,37,0,Autumn
2031-09-11,9,3,2031,37,0,Autumn
2031-09-12,9,3,2031,37,0,Autumn
2031-09-13,9,3,2031,37,1,Autumn
2031-09-14,9,3,2031,37,1,Autumn
2031-09-15,9,3,2031,38,0,Autumn
2031-09-16,9,3,2031,38,0,Autumn
2031-09-17,9,3,2031,38,0,Autumn
2031-09-18,9,3,2031,38,0,Autumn
2031-09-19,9,3,2031,38,0,Autumn
2031-09-20,9,3,2031,38,1,Autumn
2031-09-21,9,3,2031,38,1,Autumn
2031-09-22,9,3,2031,39,0,Autumn
2031-09-23,9,3,2031,39,0,Autumn
2031-09-24,9,3,2031,39,0,Autumn
2031-09-25,9,3,2031,39,0,Autumn
2031-09-26,9,3,2031,39,0,Autumn
2031-09-27,9,3,2031,39,1,Autumn
2031-09-28,9,3,2031,39,1,Autumn
2031-09-29,9,3,2031,40,0,Autumn
2031-09-30,9,3,2031,40,0,Autumn
2031-10-01,10,4,2031,40,0,Autumn
2031-10-02,10,4,2031,40,0,Autumn
2031-10-03,10,4,2031,40,0,Autumn
2031-10-04,10,4,2031,40,1,Autumn
2031-10-05,10,4,2031,40,1,Autumn
2031-10-06,10,4,2031,41,0,Autumn
2031-10-07,10,4,2031,41,0,Autumn
2031-10-08,10,4,2031,41,0,Autumn
2031-10-09,10,4,2031,41,0,Autumn
2031-10-10,10,4,2031,41,0,Autumn
2031-10-11,10,4,2031,41,1,Autumn
2031-10-12,10,4,2031,41,1,Autumn
2031-10-13,10,4,2031,42,0,Autumn
2031-10-14,10,4,2031,42,0,Autumn
2031-10-15,10,4,2031,42,0,Autumn
2031-10-16,10,4,2031,42,0,Autumn
2031-10-17,10,4,2031,42,0,Autumn
2031-10-18,10,4,2031,42,1,Autumn
2031-10-19,10,4,2031,42,1,Autumn
2031-10-20,10,4,2031,43,0,Autumn
2031-10-21,10,4,2031,43,0,Autumn
2031-10-22,10,4,2031,43,0,Autumn
2031-10-23,10,4,2031,43,0,Autumn
2031-10-24,10,4,2031,43,0,Autumn
2031-10-25,10,4,2031,43,1,Autumn
2031-10-26,10,4,2031,43,1,Autumn
2031-10-27,10,4,2031,44,0,Autumn
2031-10-28,10,4,2031,44,0,Autumn
2031-10-29,10,4,2031,44,0,Autumn
2031-10-30,10,4,2031,44,0,Autumn
2031-10-31,10,4,2031,44,0,Autumn
2031-11-01,11,4,2031,44,1,Autumn
2031-11-02,11,4,2031,44,1,Autumn
2031-11-03,11,4,2031,45,0,Autumn
2031-11-04,11,4,2031,45,0,Autumn
2031-11-05,11,4,2031,45,0,Autumn
2031-11-06,11,4,2031,45,0,Autumn
2031-11-07,11,4,2031,45,0,Autumn
2031-11-08,11,4,2031,45,1,Autumn
2031-11-09,11,4,2031,45,1,Autumn
2031-11-10,11,4,2031,46,0,Autumn
2031-11-11,11,4,2031,46,0,Autumn
2031-11-12,11,4,2031,46,0,Autumn
2031-11-13,11,4,2031,46,0,Autumn
2031-11-14,11,4,2031,46,0,Autumn
2031-11-15,11,4,2031,46,1,Autumn
2031-11-16,11,4,2031,46,1,Autumn
2031-11-17,11,4,2031,47,0,Autumn
2031-11-18,11,4,2031,47,0,Autumn
2031-11-19,11,4,2031,47,0,Autumn
2031-11-20,11,4,2031,47,0,Autumn
2031-11-21,11,4,2031,47,0,Autumn
2031-11-22,11,4,2031,47,1,Autumn
2031-11-23,11,4,2031,47,1,Autumn
2031-11-24,11,4,2031,48,0,Autumn
2031-11-25,11,4,2031,48,0,Autumn
2031-11-26,11,4,2031,48,0,Autumn
2031-11-27,11,4,2031,48,0,Autumn
2031-11-28,11,4,2031,48,0,Autumn
2031-11-29,11,4,2031,48,1,Autumn
2031-11-30,11,4,2031,48,1,Autumn
2031-12-01,12,4,2031,49,0,Winter
2031-12-02,12,4,2031,49,0,Winter
2031-12-03,12,4,2031,49,0,Winter
2031-12-04,12,4,2031,49,0,Winter
2031-12-05,12,4,2031,49,0,Winter
2031-12-06,12,4,2031,49,1,Winter
2031-12-07,12,4,2031,49,1,Winter
2031-12-08,12,4,2031,50,0,Winter
2031-12-09,12,4,2031,50,0,Winter
2031-12-10,12,4,2031,50,0,Winter
2031-12-11,12,4,2031,50,0,Winter
2031-12-12,12,4,2031,50,0,Winter
2031-12-13,12,4,2031,50,1,Winter
2031-12-14,12,4,2031,50,1,Winter
2031-12-15,12,4,2031,51,0,Winter
2031-12-16,12,4,2031,51,0,Winter
2031-12-17,12,4,2031,51,0,Winter
2031-12-18,12,4,2031,51,0,Winter
2031-12-19,12,4,2031,51,0,Winter
2031-12-20,12,4,2031,51,1,Winter
2031-12-21,12,4,2031,51,1,Winter
2031-12-22,12,4,2031,52,0,Winter
2031-12-23,12,4,2031,52,0,Winter
2031-12-24,12,4,2031,52,0,Winter
2031-12-25,12,4,2031,52,0,Winter
2031-12-26,12,4,2031,52,0,Winter
2031-12-27,12,4,2031,52,1,Winter
2031-12-28,12,4,2031,52,1,Winter
2031-12-29,12,4,2031,1,0,Winter
2031-12-30,12,4,2031,1,0,Winter
2031-12-31,12,4,2031,1,0,Winter
2032-01-01,1,1,2032,1,0,Winter
2032-01-02,1,1,2032,1,0,Winter
2032-01-03,1,1,2032,1,1,Winter
2032-01-04,1,1,2032,1,1,Winter
2032-01-05,1,1,2032,2,0,Winter
2032-01-06,1,1,2032,2,0,Winter
2032-01-07,1,1,2032,2,0,Winter
2032-01-08,1,1,2032,2,0,Winter
2032-01-09,1,1,2032,2,0,Winter
2032-01-10,1,1,2032,2,1,Winter
2032-01-11,1,1,2032,2,1,Winter
2032-01-12,1,1,2032,3,0,Winter
2032-01-13,1,1,2032,3,0,Winter
2032-01-14,1,1,2032,3,0,Winter
2032-01-15,1,1,2032,3,0,Winter
2032-01-16,1,1,2032,3,0,Winter
2032-01-17,1,1,2032,3,1,Winter
2032-01-18,1,1,2032,3,1,Winter
2032-01-19,1,1,2032,4,0,Winter
2032-01-20,1,1,2032,4,0,Winter
2032-01-21,1,1,2032,4,0,Winter
2032-01-22,1,1,2032,4,0,Winter
2032-01-23,1,1,2032,4,0,Winter
2032-01-24,1,1,2032,4,1,Winter
2032-01-25,1,1,2032,4,1,Winter
2032-01-26,1,1,2032,5,0,Winter
2032-01-27,1,1,2032,5,0,Winter
2032-01-28,1,1,2032,5,0,Winter
2032-01-29,1,1,2032,5,0,Winter
2032-01-30,1,1,2032,5,0,Winter
2032-01-31,1,1,2032,5,1,Winter
2032-02-01,2,1,2032,5,1,Winter
2032-02-02,2,1,2032,6,0,Winter
2032-02-03,2,1,2032,6,0,Winter
2032-02-04,2,1,2032,6,0,Winter
2032-02-05,2,1,2032,6,0,Winter
2032-02-06,2,1,2032,6,0,Winter
2032-02-07,2,1,2032,6,1,Winter
2032-02-08,2,1,2032,6,1,Winter
2032-02-09,2,1,2032,7,0,Winter
2032-02-10,2,1,2032,7,0,Winter
2032-02-11,2,1,2032,7,0,Winter
2032-02-12,2,1,2032,7,0,Winter
2032-02-13,2,1,2032,7,0,Winter
2032-02-14,2,1,2032,7,1,Winter
2032-02-15,2,1,2032,7,1,Winter
2032-02-16,2,1,2032,8,0,Winter
2032-02-17,2,1,2032,8,0,Winter
2032-02-18,2,1,2032,8,0,Winter
2032-02-19,2,1,2032,8,0,Winter
2032-02-20,2,1,2032,8,0,Winter
2032-02-21,2,1,2032,8,1,Winter
2032-02-22,2,1,2032,8,1,Winter
2032-02-23,2,1,2032,9,0,Winter
2032-02-24,2,1,2032,9,0,Winter
2032-02-25,2,1,2032,9,0,Winter
2032-02-26,2,1,2032,9,0,Winter
2032-02-27,2,1,2032,9,0,Winter
2032-02-28,2,1,2032,9,1,Winter
2032-02-29,2,1,2032,9,1,Winter
2032-03-01,3,1,2032,10,0,Spring
2032-03-02,3,1,2032,10,0,Spring
2032-03-03,3,1,2032,10,0,Spring
2032-03-04,3,1,2032,10,0,Spring
2032-03-05,3,1,2032,10,0,Spring
2032-03-06,3,1,2032,10,1,Spring
2032-03-07,3,1,2032,10,1,Spring
2032-03-08,3,1,2032,11,0,Spring
2032-03-09,3,1,2032,11,0,Spring
2032-03-10,3,1,2032,11,0,Spring
2032-03-11,3,1,2032,11,0,Spring
2032-03-12,3,1,2032,11,0,Spring
2032-03-13,3,1,2032,11,1,Spring
2032-03-14,3,1,2032,11,1,Spring
2032-03-15,3,1,2032,12,0,Spring
2032-03-16,3,1,2032,12,0,Spring
2032-03-17,3,1,2032,12,0,Spring
2032-03-18,3,1,2032,12,0,Spring
2032-03-19,3,1,2032,12,0,Spring
2032-03-20,3,1,2032,12,1,Spring
2032-03-21,3,1,2032,12,1,Spring
2032-03-22,3,1,2032,13,0,Spring
2032-03-23,3,1,2032,13,0,Spring
2032-03-24,3,1,2032,13,0,Spring
2032-03-25,3,1,2032,13,0,Spring
2032-03-26,3,1,2032,13,0,Spring
2032-03-27,3,1,2032,13,1,Spring
2032-03-28,3,1,2032,13,1,Spring
2032-03-29,3,1,2032,14,0,Spring
2032-03-30,3,1,2032,14,0,Spring
2032-03-31,3,1,2032,14,0,Spring
2032-04-01,4,2,2032,14,0,Spring
2032-04-02,4,2,2032,14,0,Spring
2032-04-03,4,2,2032,14,1,Spring
2032-04-04,4,2,2032,14,1,Spring
2032-04-05,4,2,2032,15,0,Spring
2032-04-06,4,2,2032,15,0,Spring
2032-04-07,4,2,2032,15,0,Spring
2032-04-08,4,2,2032,15,0,Spring
2032-04-09,4,2,2032,15,0,Spring
2032-04-10,4,2,2032,15,1,Spring
2032-04-11,4,2,2032,15,1,Spring
2032-04-12,4,2,2032,16,0,Spring
2032-04-13,4,2,2032,16,0,Spring
2032-04-14,4,2,2032,16,0,Spring
2032-04-15,4,2,2032,16,0,Spring
2032-04-16,4,2,2032,16,0,Spring
2032-04-17,4,2,2032,16,1,Spring
2032-04-18,4,2,2032,16,1,Spring
2032-04-19,4,2,2032,17,0,Spring
2032-04-20,4,2,2032,17,0,Spring
2032-04-21,4,2,2032,17,0,Spring
2032-04-22,4,2,2032,17,0,Spring
2032-04-23,4,2,2032,17,0,Spring
2032-04-24,4,2,2032,17,1,Spring
2032-04-25,4,2,2032,17,1,Spring
2032-04-26,4,2,2032,18,0,Spring
2032-04-27,4,2,2032,18,0,Spring
2032-04-28,4,2,2032,18,0,Spring
2032-04-29,4,2,2032,18,0,Spring
2032-04-30,4,2,2032,18,0,Spring
2032-05-01,5,2,2032,18,1,Spring
2032-05-02,5,2,2032,18,1,Spring
2032-05-03,5,2,2032,19,0,Spring
2032-05-04,5,2,2032,19,0,Spring
2032-05-05,5,2,2032,19,0,Spring
2032-05-06,5,2,2032,19,0,Spring
2032-05-07,5,2,2032,19,0,Spring
2032-05-08,5,2,2032,19,1,Spring
2032-05-09,5,2,2032,19,1,Spring
2032-05-10,5,2,2032,20,0,Spring
2032-05-11,5,2,2032,20,0,Spring
2032-05-12,5,2,2032,20,0,Spring
2032-05-13,5,2,2032,20,0,Spring
2032-05-14,5,2,2032,20,0,Spring
2032-05-15,5,2,2032,20,1,Spring
2032-05-16,5,2,2032,20,1,Spring
2032-05-17,5,2,2032,21,0,Spring
2032-05-18,5,2,2032,21,0,Spring
2032-05-19,5,2,2032,21,0,Spring
2032-05-20,5,2,2032,21,0,Spring
2032-05-21,5,2,2032,21,0,Spring
2032-05-22,5,2,2032,21,1,Spring
2032-05-23,5,2,2032,21,1,Spring
2032-05-24,5,2,2032,22,0,Spring
2032-05-25,5,2,2032,22,0,Spring
2032-05-26,5,2,2032,22,0,Spring
2032-05-27,5,2,2032,22,0,Spring
2032-05-28,5,2,2032,22,0,Spring
2032-05-29,5,2,2032,22,1,Spring
2032-05-30,5,2,2032,22,1,Spring
2032-05-31,5,2,2032,23,0,Spring
2032-06-01,6,2,2032,23,0,Summer
2032-06-02,6,2,2032,23,0,Summer
2032-06-03,6,2,2032,23,0,Summer
2032-06-04,6,2,2032,23,0,Summer
2032-06-05,6,2,2032,23,1,Summer
2032-06-06,6,2,2032,23,1,Summer
2032-06-07,6,2,2032,24,0,Summer
2032-06-08,6,2,2032,24,0,Summer
2032-06-09,6,2,2032,24,0,Summer
2032-06-10,6,2,2032,24,0,Summer
2032-06-11,6,2,2032,24,0,Summer
2032-06-12,6,2,2032,24,1,Summer
2032-06-13,6,2,2032,24,1,Summer
2032-06-14,6,2,2032,25,0,Summer
2032-06-15,6,2,2032,25,0,Summer
2032-06-16,6,2,2032,25,0,Summer
2032-06-17,6,2,2032,25,0,Summer
2032-06-18,6,2,2032,25,0,Summer
2032-06-19,6,2,2032,25,1,Summer
2032-06-20,6,2,2032,25,1,Summer
2032-06-21,6,2,2032,26,0,Summer
2032-06-22,6,2,2032,26,0,Summer
2032-06-23,6,2,2032,26,0,Summer
2032-06-24,6,2,2032,26,0,Summer
2032-06-25,6,2,2032,26,0,Summer
2032-06-26,6,2,2032,26,1,Summer
2032-06-27,6,2,2032,26,1,Summer
2032-06-28,6,2,2032,27,0,Summer
2032-06-29,6,2,2032,27,0,Summer
2032-06-30,6,2,2032,27,0,Summer
2032-07-01,7,3,2032,27,0,Summer
2032-07-02,7,3,2032,27,0,Summer
2032-07-03,7,3,2032,27,1,Summer
2032-07-04,7,3,2032,27,1,Summer
2032-07-05,7,3,2032,28,0,Summer
2032-07-06,7,3,2032,28,0,Summer
2032-07-07,7,3,2032,28,0,Summer
2032-07-08,7,3,2032,28,0,Summer
2032-07-09,7,3,2032,28,0,Summer
2032-07-10,7,3,2032,28,1,Summer
2032-07-11,7,3,2032,28,1,Summer
2032-07-12,7,3,2032,29,0,Summer
2032-07-13,7,3,2032,29,0,Summer
2032-07-14,7,3,2032,29,0,Summer
2032-07-15,7,3,2032,29,0,Summer
2032-07-16,7,3,2032,29,0,Summer
2032-07-17,7,3,2032,29,1,Summer
2032-07-18,7,3,2032,29,1,Summer
2032-07-19,7,3,2032,30,0,Summer
2032-07-20,7,3,2032,30,0,Summer
2032-07-21,7,3,2032,30,0,Summer
2032-07-22,7,3,2032,30,0,Summer
2032-07-23,7,3,2032,30,0,Summer
2032-07-24,7,3,2032,30,1,Summer
2032-07-25,7,3,2032,30,1,Summer
2032-07-26,7,3,2032,31,0,Summer
2032-07-27,7,3,2032,31,0,Summer
2032-07-28,7,3,2032,31,0,Summer
2032-07-29,7,3,2032,31,0,Summer
2032-07-30,7,3,2032,31,0,Summer
2032-07-31,7,3,2032,31,1,Summer
