external_id,date,inflation_rate,competitor_price,weather_condition
3047,2031-05-05,6.72,314.7,Sunny
3048,2031-05-06,3.42,450.52,Rainy
3049,2031-05-07,7.99,587.78,Cloudy
3050,2031-05-08,5.48,162.36,Snowy
3051,2031-05-09,6.61,358.02,Snowy
3052,2031-05-10,6.71,226.65,Snowy
3053,2031-05-11,6.22,358.41,Snowy
3054,2031-05-12,2.86,576.69,Cloudy
3055,2031-05-13,2.02,214.22,Sunny
3056,2031-05-14,4.11,331.2,Snowy
3057,2031-05-15,4.79,530.6,Cloudy
3058,2031-05-16,2.63,421.02,Snowy
3059,2031-05-17,6.52,468.14,Rainy
3060,2031-05-18,5.02,556.53,Sunny
3061,2031-05-19,5.48,126.58,Sunny
3062,2031-05-20,4.4,109.42,Snowy
3063,2031-05-21,3.38,82.74,Rainy
3064,2031-05-22,2.03,459.49,Snowy
3065,2031-05-23,6.2,109.15,Cloudy
3066,2031-05-24,2.19,299.13,Sunny
3067,2031-05-25,4.7,175.9,Cloudy
3068,2031-05-26,3.34,415.57,Sunny
3069,2031-05-27,3.9,598.26,Sunny
3070,2031-05-28,6.91,376.87,Cloudy
3071,2031-05-29,2.57,268.83,Snowy
3072,2031-05-30,7.06,599.3,Sunny
3073,2031-05-31,7.43,335.65,Snowy
3074,2031-06-01,3.07,466.3,Snowy
3075,2031-06-02,2.29,544.02,Snowy
3076,2031-06-03,2.48,50.29,Snowy
3077,2031-06-04,2.8,155.39,Snowy
3078,2031-06-05,4.61,223.77,Snowy
3079,2031-06-06,5.38,384.3,Cloudy
3080,2031-06-07,3.33,424.66,Snowy
3081,2031-06-08,3.84,536.8,Snowy
3082,2031-06-09,6.67,184.1,Cloudy
3083,2031-06-10,5.88,91.49,Rainy
3084,2031-06-11,7.82,501.62,Cloudy
3085,2031-06-12,2.65,371.5,Cloudy
3086,2031-06-13,2.63,504.49,Snowy
3087,2031-06-14,2.63,210.56,Rainy
3088,2031-06-15,3.22,193.33,Snowy
3089,2031-06-16,6.61,55.84,Snowy
3090,2031-06-17,3.38,388.75,Sunny
3091,2031-06-18,7.82,544.08,Snowy
3092,2031-06-19,6.84,583.48,Cloudy
3093,2031-06-20,2.88,597.66,Sunny
3094,2031-06-21,6.32,404.55,Sunny
3095,2031-06-22,4.58,360.31,Snowy
3096,2031-06-23,4.47,241.24,Sunny
3097,2031-06-24,6.35,57.77,Snowy
3098,2031-06-25,6.88,553.91,Sunny
3099,2031-06-26,3.82,463.68,Cloudy
3100,2031-06-27,6.15,253.94,Sunny
3101,2031-06-28,4.34,129.84,Rainy
3102,2031-06-29,3.39,104.36,Snowy
3103,2031-06-30,4.51,88.58,Cloudy
3104,2031-07-01,5.18,343.08,Sunny
3105,2031-07-02,4.58,269.47,Snowy
3106,2031-07-03,3.28,306.36,Snowy
3107,2031-07-04,3.28,277.98,Cloudy
3108,2031-07-05,2.72,487.37,Snowy
3109,2031-07-06,7.57,220.57,Snowy
3110,2031-07-07,4.83,398.89,Snowy
3111,2031-07-08,7.34,409.33,Snowy
3112,2031-07-09,2.9,210.4,Sunny
3113,2031-07-10,7.37,349.61,Snowy
3114,2031-07-11,5.36,177.11,Rainy
3115,2031-07-12,7.89,163.13,Cloudy
3116,2031-07-13,3.28,85.83,Sunny
3117,2031-07-14,7.93,164.93,Rainy
3118,2031-07-15,4.18,128.81,Rainy
3119,2031-07-16,6.15,276.52,Cloudy
3120,2031-07-17,6.09,533.68,Sunny
3121,2031-07-18,6.77,55.97,Cloudy
3122,2031-07-19,4.82,290.31,Rainy
3123,2031-07-20,4.34,133.17,Cloudy
3124,2031-07-21,3.75,137.12,Sunny
3125,2031-07-22,3.13,154.22,Rainy
3126,2031-07-23,3.05,537.72,Rainy
3127,2031-07-24,2.57,330.49,Rainy
3128,2031-07-25,5.87,471.49,Cloudy
3129,2031-07-26,5.84,250.45,Rainy
3130,2031-07-27,2.17,263.58,Sunny
3131,2031-07-28,3.04,481.48,Rainy
3132,2031-07-29,5.64,418.72,Snowy
3133,2031-07-30,4.83,170.08,Sunny
3134,2031-07-31,2.04,518.93,Cloudy
3135,2031-08-01,3.36,581.75,Rainy
3136,2031-08-02,7.43,344.47,Rainy
3137,2031-08-03,2.08,141.14,Snowy
3138,2031-08-04,3.44,466.46,Rainy
3139,2031-08-05,4.88,186.49,Snowy
3140,2031-08-06,7.68,61.11,Sunny
3141,2031-08-07,7.7,196.44,Snowy
3142,2031-08-08,4.61,346.15,Rainy
3143,2031-08-09,5.68,320.24,Cloudy
3144,2031-08-10,3.19,361.59,Sunny
3145,2031-08-11,5.07,484.23,Sunny
3146,2031-08-12,6.8,77.02,Rainy
3147,2031-08-13,7.51,304.08,Rainy
3148,2031-08-14,2.5,293.29,Snowy
3149,2031-08-15,3.0,326.43,Rainy
3150,2031-08-16,7.11,232.33,Cloudy
3151,2031-08-17,5.24,228.91,Rainy
3152,2031-08-18,2.79,521.13,Cloudy
3153,2031-08-19,5.53,297.18,Cloudy
3154,2031-08-20,5.88,127.53,Rainy
3155,2031-08-21,6.0,508.57,Rainy
3156,2031-08-22,5.26,369.87,Snowy
3157,2031-08-23,5.63,278.62,Snowy
3158,2031-08-24,2.39,62.12,Snowy
3159,2031-08-25,5.83,387.83,Snowy
3160,2031-08-26,8.0,330.53,Snowy
3161,2031-08-27,3.93,490.23,Sunny
3162,2031-08-28,6.53,507.48,Cloudy
3163,2031-08-29,2.28,177.77,Cloudy
3164,2031-08-30,7.01,262.42,Snowy
3165,2031-08-31,2.93,83.43,Snowy
3166,2031-09-01,3.1,159.12,Sunny
3167,2031-09-02,3.83,374.21,Sunny
3168,2031-09-03,6.15,155.65,Sunny
3169,2031-09-04,4.95,518.37,Cloudy
3170,2031-09-05,4.67,583.63,Sunny
3171,2031-09-06,4.37,406.2,Snowy
3172,2031-09-07,7.61,62.0,Sunny
3173,2031-09-08,6.26,531.84,Cloudy
3174,2031-09-09,4.96,409.91,Snowy
3175,2031-09-10,7.23,538.56,Rainy
3176,2031-09-11,6.01,196.2,Snowy
3177,2031-09-12,7.23,64.79,Sunny
3178,2031-09-13,5.75,521.72,Sunny
3179,2031-09-14,5.66,408.87,Rainy
3180,2031-09-15,6.99,150.88,Sunny
3181,2031-09-16,4.48,485.83,Rainy
3182,2031-09-17,5.06,174.28,Sunny
3183,2031-09-18,3.83,196.06,Rainy
3184,2031-09-19,5.9,428.52,Sunny
3185,2031-09-20,3.05,468.43,Sunny
3186,2031-09-21,6.75,398.94,Rainy
3187,2031-09-22,6.28,529.65,Cloudy
3188,2031-09-23,7.48,109.69,Cloudy
3189,2031-09-24,6.38,114.87,Snowy
3190,2031-09-25,5.35,77.05,Cloudy
3191,2031-09-26,6.76,112.04,Sunny
3192,2031-09-27,3.71,140.13,Snowy
3193,2031-09-28,2.9,376.44,Snowy
3194,2031-09-29,6.55,80.61,Sunny
3195,2031-09-30,2.77,84.96,Sunny
3196,2031-10-01,7.88,344.58,Cloudy
3197,2031-10-02,2.46,368.58,Sunny
3198,2031-10-03,7.75,307.35,Snowy
3199,2031-10-04,7.4,474.67,Snowy
3200,2031-10-05,3.86,97.33,Snowy
3201,2031-10-06,4.17,411.09,Sunny
3202,2031-10-07,5.41,267.05,Rainy
3203,2031-10-08,5.94,379.78,Cloudy
3204,2031-10-09,6.29,281.22,Sunny
3205,2031-10-10,6.99,182.58,Sunny
3206,2031-10-11,2.91,74.87,Snowy
3207,2031-10-12,7.8,258.73,Cloudy
3208,2031-10-13,6.48,379.37,Sunny
3209,2031-10-14,3.06,113.16,Sunny
3210,2031-10-15,3.31,505.37,Snowy
3211,2031-10-16,6.62,325.72,Cloudy
3212,2031-10-17,2.3,228.01,Snowy
3213,2031-10-18,6.15,346.02,Cloudy
3214,2031-10-19,3.22,215.06,Sunny
3215,2031-10-20,7.96,527.89,Rainy
3216,2031-10-21,5.6,220.42,Snowy
3217,2031-10-22,4.19,335.71,Cloudy
3218,2031-10-23,6.94,517.96,Sunny
3219,2031-10-24,7.14,363.69,Sunny
3220,2031-10-25,2.07,599.27,Cloudy
3221,2031-10-26,6.23,407.01,Cloudy
3222,2031-10-27,5.38,398.74,Sunny
3223,2031-10-28,2.01,563.91,Sunny
3224,2031-10-29,4.93,575.65,Sunny
3225,2031-10-30,7.3,353.55,Cloudy
3226,2031-10-31,3.7,386.59,Sunny
3227,2031-11-01,6.22,263.47,Sunny
3228,2031-11-02,6.13,73.06,Snowy
3229,2031-11-03,4.19,127.82,Cloudy
3230,2031-11-04,5.67,282.16,Rainy
3231,2031-11-05,3.64,464.82,Snowy
3232,2031-11-06,2.43,349.96,Rainy
3233,2031-11-07,3.68,484.77,Cloudy
3234,2031-11-08,2.35,320.41,Rainy
3235,2031-11-09,4.35,466.98,Sunny
3236,2031-11-10,7.96,394.3,Rainy
3237,2031-11-11,6.32,400.49,Sunny
3238,2031-11-12,5.0,484.11,Cloudy
3239,2031-11-13,2.55,534.32,Sunny
3240,2031-11-14,7.47,413.75,Cloudy
3241,2031-11-15,4.21,488.76,Rainy
3242,2031-11-16,5.36,537.71,Sunny
3243,2031-11-17,4.04,544.65,Sunny
3244,2031-11-18,3.48,255.2,Rainy
3245,2031-11-19,7.6,587.28,Snowy
3246,2031-11-20,7.61,97.55,Cloudy
3247,2031-11-21,6.15,61.32,Cloudy
3248,2031-11-22,5.82,357.33,Cloudy
3249,2031-11-23,7.77,95.43,Snowy
3250,2031-11-24,6.58,446.92,Sunny
3251,2031-11-25,7.44,597.5,Snowy
3252,2031-11-26,5.14,364.08,Sunny
3253,2031-11-27,4.38,376.92,Cloudy
3254,2031-11-28,7.44,127.26,Sunny
3255,2031-11-29,6.3,583.98,Snowy
3256,2031-11-30,6.55,138.84,Sunny
3257,2031-12-01,3.86,519.04,Snowy
3258,2031-12-02,6.82,275.66,Sunny
3259,2031-12-03,7.64,157.35,Sunny
3260,2031-12-04,5.52,525.49,Rainy
3261,2031-12-05,2.82,240.95,Sunny
3262,2031-12-06,2.24,117.75,Cloudy
3263,2031-12-07,4.94,175.32,Rainy
3264,2031-12-08,6.74,130.42,Cloudy
3265,2031-12-09,7.84,567.6,Cloudy
3266,2031-12-10,7.71,490.62,Cloudy
3267,2031-12-11,3.64,535.05,Snowy
3268,2031-12-12,6.24,108.31,Rainy
3269,2031-12-13,5.34,537.85,Snowy
3270,2031-12-14,6.32,68.69,Rainy
3271,2031-12-15,4.02,439.72,Snowy
3272,2031-12-16,4.49,567.74,Snowy
3273,2031-12-17,5.03,304.0,Snowy
3274,2031-12-18,4.36,424.25,Cloudy
3275,2031-12-19,2.43,203.79,Rainy
3276,2031-12-20,2.36,554.42,Sunny
3277,2031-12-21,2.95,413.32,Sunny
3278,2031-12-22,6.28,496.44,Snowy
3279,2031-12-23,2.93,459.54,Cloudy
3280,2031-12-24,5.24,363.87,Cloudy
3281,2031-12-25,5.69,286.71,Cloudy
3282,2031-12-26,3.89,43.02,Cloudy
3283,2031-12-27,4.63,404.6,Cloudy
3284,2031-12-28,5.36,296.11,Rainy
3285,2031-12-29,2.86,555.88,Sunny
3286,2031-12-30,2.79,113.76,Cloudy
3287,2031-12-31,5.9,457.19,Rainy
3288,2032-01-01,4.79,240.27,Rainy
3289,2032-01-02,7.57,525.25,Snowy
3290,2032-01-03,2.74,81.94,Rainy
3291,2032-01-04,3.86,162.35,Sunny
3292,2032-01-05,4.75,242.48,Rainy
3293,2032-01-06,3.15,430.48,Sunny
3294,2032-01-07,7.97,534.71,Cloudy
3295,2032-01-08,5.7,597.64,Snowy
3296,2032-01-09,3.16,380.45,Cloudy
3297,2032-01-10,7.26,395.91,Cloudy
3298,2032-01-11,5.14,256.23,Snowy
3299,2032-01-12,3.92,101.02,Rainy
3300,2032-01-13,3.95,595.7,Rainy
3301,2032-01-14,6.27,337.23,Rainy
3302,2032-01-15,4.65,242.45,Cloudy
3303,2032-01-16,2.68,424.2,Rainy
3304,2032-01-17,7.71,585.25,Sunny
3305,2032-01-18,6.2,464.84,Snowy
3306,2032-01-19,5.07,189.73,Cloudy
3307,2032-01-20,3.66,145.49,Rainy
3308,2032-01-21,3.71,131.23,Sunny
3309,2032-01-22,7.76,406.83,Cloudy
3310,2032-01-23,2.27,423.78,Snowy
3311,2032-01-24,6.42,546.78,Cloudy
3312,2032-01-25,4.76,250.5,Rainy
3313,2032-01-26,6.43,532.3,Cloudy
3314,2032-01-27,2.86,54.68,Cloudy
3315,2032-01-28,2.74,318.57,Cloudy
3316,2032-01-29,5.24,510.95,Sunny
3317,2032-01-30,6.16,225.68,Snowy
3318,2032-01-31,3.46,444.2,Snowy
3319,2032-02-01,6.38,329.35,Snowy
3320,2032-02-02,3.2,523.85,Sunny
3321,2032-02-03,4.48,555.09,Cloudy
3322,2032-02-04,3.23,234.11,Sunny
3323,2032-02-05,7.67,191.24,Cloudy
3324,2032-02-06,2.51,209.18,Rainy
3325,2032-02-07,5.5,344.78,Sunny
3326,2032-02-08,2.21,50.63,Cloudy
3327,2032-02-09,4.49,306.97,Snowy
3328,2032-02-10,5.88,496.15,Sunny
3329,2032-02-11,7.14,481.07,Snowy
3330,2032-02-12,2.75,393.07,Snowy
3331,2032-02-13,5.08,220.85,Sunny
3332,2032-02-14,3.32,259.11,Snowy
3333,2032-02-15,2.6,40.81,Rainy
3334,2032-02-16,5.13,517.54,Rainy
3335,2032-02-17,2.0,285.83,Rainy
3336,2032-02-18,5.68,389.34,Snowy
3337,2032-02-19,3.79,227.77,Rainy
3338,2032-02-20,2.76,491.89,Sunny
3339,2032-02-21,2.09,449.81,Snowy
3340,2032-02-22,5.17,113.15,Snowy
3341,2032-02-23,2.57,288.87,Cloudy
3342,2032-02-24,7.8,547.04,Snowy
3343,2032-02-25,3.32,94.71,Snowy
3344,2032-02-26,4.31,443.31,Rainy
3345,2032-02-27,5.91,595.47,Rainy
3346,2032-02-28,2.33,599.15,Cloudy
3347,2032-02-29,3.03,527.67,Cloudy
3348,2032-03-01,6.37,274.3,Cloudy
3349,2032-03-02,2.88,78.36,Rainy
3350,2032-03-03,2.16,343.4,Sunny
3351,2032-03-04,7.72,460.07,Cloudy
3352,2032-03-05,7.6,567.35,Snowy
3353,2032-03-06,2.77,583.11,Rainy
3354,2032-03-07,3.95,457.2,Sunny
3355,2032-03-08,3.47,97.5,Snowy
3356,2032-03-09,7.44,206.47,Rainy
3357,2032-03-10,2.23,119.13,Cloudy
3358,2032-03-11,5.57,493.34,Snowy
3359,2032-03-12,5.11,463.88,Cloudy
3360,2032-03-13,3.96,551.42,Sunny
3361,2032-03-14,2.39,548.76,Cloudy
3362,2032-03-15,5.36,515.47,Sunny
3363,2032-03-16,5.67,310.07,Snowy
3364,2032-03-17,7.1,40.71,Rainy
3365,2032-03-18,4.34,168.96,Snowy
3366,2032-03-19,7.43,326.3,Rainy
3367,2032-03-20,6.65,105.49,Rainy
3368,2032-03-21,4.81,143.28,Sunny
3369,2032-03-22,6.18,560.16,Cloudy
3370,2032-03-23,2.38,544.13,Cloudy
3371,2032-03-24,5.37,350.42,Snowy
3372,2032-03-25,5.52,450.8,Rainy
3373,2032-03-26,2.62,234.37,Rainy
3374,2032-03-27,4.24,92.69,Rainy
3375,2032-03-28,2.82,135.6,Snowy
3376,2032-03-29,3.62,366.54,Rainy
3377,2032-03-30,3.86,102.84,Sunny
3378,2032-03-31,7.25,559.73,Rainy
3379,2032-04-01,6.34,64.64,Snowy
3380,2032-04-02,3.97,232.76,Rainy
3381,2032-04-03,6.06,313.57,Sunny
3382,2032-04-04,4.13,595.15,Cloudy
3383,2032-04-05,2.27,253.56,Sunny
3384,2032-04-06,4.71,401.77,Snowy
3385,2032-04-07,7.85,501.82,Sunny
3386,2032-04-08,3.93,470.45,Sunny
3387,2032-04-09,3.98,204.33,Rainy
3388,2032-04-10,4.98,522.7,Sunny
3389,2032-04-11,5.41,566.99,Rainy
3390,2032-04-12,2.59,484.23,Rainy
3391,2032-04-13,3.07,497.17,Rainy
3392,2032-04-14,3.51,276.33,Sunny
3393,2032-04-15,5.93,174.35,Rainy
3394,2032-04-16,7.19,316.67,Snowy
3395,2032-04-17,5.85,414.72,Sunny
3396,2032-04-18,7.35,80.06,Rainy
3397,2032-04-19,2.83,230.34,Snowy
3398,2032-04-20,2.81,304.23,Rainy
3399,2032-04-21,4.57,495.73,Sunny
3400,2032-04-22,6.89,354.78,Sunny
3401,2032-04-23,5.05,424.17,Sunny
3402,2032-04-24,4.14,434.66,Snowy
3403,2032-04-25,3.56,349.52,Cloudy
3404,2032-04-26,5.4,84.24,Rainy
3405,2032-04-27,5.24,551.84,Sunny
3406,2032-04-28,4.22,175.5,Sunny
3407,2032-04-29,5.39,556.2,Cloudy
3408,2032-04-30,4.67,83.44,Sunny
3409,2032-05-01,4.16,388.59,Snowy
3410,2032-05-02,3.2,283.32,Snowy
3411,2032-05-03,2.99,376.95,Sunny
3412,2032-05-04,5.07,92.12,Rainy
3413,2032-05-05,3.32,253.84,Rainy
3414,2032-05-06,7.94,204.04,Rainy
3415,2032-05-07,2.45,486.62,Cloudy
3416,2032-05-08,7.26,562.05,Rainy
3417,2032-05-09,3.37,309.37,Sunny
3418,2032-05-10,7.64,488.99,Sunny
3419,2032-05-11,4.14,143.11,Cloudy
3420,2032-05-12,7.53,44.03,Cloudy
3421,2032-05-13,3.33,473.17,Rainy
3422,2032-05-14,7.27,204.12,Cloudy
3423,2032-05-15,5.8,291.93,Cloudy
3424,2032-05-16,7.52,187.87,Cloudy
3425,2032-05-17,7.35,582.24,Cloudy
3426,2032-05-18,5.01,247.01,Snowy
3427,2032-05-19,4.9,414.52,Rainy
3428,2032-05-20,4.1,228.22,Cloudy
3429,2032-05-21,6.55,414.49,Rainy
3430,2032-05-22,3.31,470.07,Snowy
3431,2032-05-23,5.84,587.47,Snowy
3432,2032-05-24,4.68,325.58,Sunny
3433,2032-05-25,5.58,388.87,Cloudy
3434,2032-05-26,3.56,246.07,Cloudy
3435,2032-05-27,2.95,420.62,Snowy
3436,2032-05-28,5.41,80.46,Rainy
3437,2032-05-29,7.73,339.3,Snowy
3438,2032-05-30,6.01,376.2,Cloudy
3439,2032-05-31,7.38,311.49,Sunny
3440,2032-06-01,6.15,506.55,Sunny
3441,2032-06-02,3.16,218.89,Rainy
3442,2032-06-03,7.89,591.28,Rainy
3443,2032-06-04,2.49,126.74,Sunny
3444,2032-06-05,4.93,132.54,Cloudy
3445,2032-06-06,3.55,480.84,Rainy
3446,2032-06-07,2.5,382.39,Sunny
3447,2032-06-08,2.61,473.67,Rainy
3448,2032-06-09,7.23,473.06,Cloudy
3449,2032-06-10,7.33,59.25,Cloudy
3450,2032-06-11,4.53,460.09,Rainy
3451,2032-06-12,5.9,478.65,Rainy
3452,2032-06-13,5.06,379.48,Sunny
3453,2032-06-14,4.45,527.0,Rainy
3454,2032-06-15,4.94,404.08,Cloudy
3455,2032-06-16,7.62,425.21,Sunny
3456,2032-06-17,6.94,390.1,Snowy
3457,2032-06-18,7.98,93.7,Snowy
3458,2032-06-19,3.05,525.38,Sunny
3459,2032-06-20,2.85,506.2,Sunny
3460,2032-06-21,5.34,145.92,Cloudy
3461,2032-06-22,4.79,475.77,Cloudy
3462,2032-06-23,7.88,543.41,Cloudy
3463,2032-06-24,4.34,556.38,Snowy
3464,2032-06-25,2.05,144.48,Snowy
3465,2032-06-26,6.65,556.69,Cloudy
3466,2032-06-27,6.36,542.39,Rainy
3467,2032-06-28,6.27,421.7,Cloudy
3468,2032-06-29,3.78,154.54,Cloudy
3469,2032-06-30,2.14,162.82,Snowy
3470,2032-07-01,2.01,466.02,Sunny
3471,2032-07-02,6.77,221.39,Cloudy
3472,2032-07-03,5.32,532.1,Snowy
3473,2032-07-04,4.24,77.59,Cloudy
3474,2032-07-05,4.8,528.76,Snowy
3475,2032-07-06,6.33,309.73,Snowy
3476,2032-07-07,5.28,267.07,Cloudy
3477,2032-07-08,5.95,218.19,Rainy
3478,2032-07-09,7.47,75.51,Rainy
3479,2032-07-10,6.36,335.64,Snowy
3480,2032-07-11,6.17,56.96,Cloudy
3481,2032-07-12,5.49,535.59,Sunny
3482,2032-07-13,2.85,440.23,Snowy
3483,2032-07-14,2.83,387.01,Sunny
3484,2032-07-15,6.47,239.21,Snowy
3485,2032-07-16,4.53,74.81,Rainy
3486,2032-07-17,2.17,372.88,Sunny
3487,2032-07-18,5.76,367.54,Cloudy
3488,2032-07-19,4.65,467.32,Cloudy
3489,2032-07-20,7.26,280.01,Snowy
3490,2032-07-21,4.5,464.93,Snowy
3491,2032-07-22,3.26,456.21,Rainy
3492,2032-07-23,3.14,503.37,Sunny
3493,2032-07-24,3.85,131.96,Rainy
3494,2032-07-25,4.58,81.63,Snowy
3495,2032-07-26,7.61,157.02,Rainy
3496,2032-07-27,5.28,567.83,Cloudy
3497,2032-07-28,5.47,99.67,Rainy
3498,2032-07-29,2.01,221.07,Cloudy
3499,2032-07-30,4.53,89.25,Sunny
3500,2032-07-31,3.69,58.73,Rainy
