transaction_id,date,product_id,store_id,customer_segment,units_sold,total_sales_revenue,total_discount_given,net_sales,gross_profit,return_rate
1084,2025-12-19,1084,15,Premium,46,22112.66,1424.75,20687.91,9324.53,0.05
1085,2025-12-20,1085,13,Enterprise,99,24619.32,2618.1,22001.22,5864.22,0.04
1086,2025-12-21,1086,2,Premium,104,32471.92,1122.35,31349.57,13660.21,0.08
1087,2025-12-22,1087,12,Budget,112,43563.52,5419.21,38144.31,10803.99,0.02
1088,2025-12-23,1088,7,Budget,30,7891.2,146.06,7745.139999999999,1836.34,0.03
1089,2025-12-24,1089,2,Enterprise,97,13749.75,1362.82,12386.93,4740.42,0.02
1090,2025-12-25,1090,14,Enterprise,70,11224.5,700.23,10524.27,2325.87,0.07
1091,2025-12-26,1091,19,Budget,35,8490.65,258.3,8232.35,3675.7,0.05
1092,2025-12-27,1092,6,Premium,109,43511.71,921.42,42590.29,11445.72,0.1
1093,2025-12-28,1093,17,Budget,25,5430.25,337.46,5092.79,1894.04,0.1
1094,2025-12-29,1094,7,Budget,42,4941.72,138.73,4802.990000000001,1704.23,0.05
1095,2025-12-30,1095,11,Enterprise,98,43550.22,896.71,42653.51,9861.73,0.08
1096,2025-12-31,1096,10,Budget,72,28240.56,659.83,27580.73,9027.77,0.07
1097,2026-01-01,1097,13,Premium,120,24378.0,1281.55,23096.45,6542.45,0.06
1098,2026-01-02,1098,1,Budget,121,7771.83,408.11,7363.72,1674.3,0.05
1099,2026-01-03,1099,3,Premium,65,23141.95,2217.63,20924.32,6526.82,0.03
1100,2026-01-04,1100,13,Premium,98,34533.24,388.2,34145.04,15848.44,0.04
1101,2026-01-05,1101,16,Budget,53,17638.93,2161.24,15477.69,6431.12,0.03
1102,2026-01-06,1102,16,Budget,73,36310.93,1224.6,35086.33,15098.93,0.03
1103,2026-01-07,1103,18,Premium,125,49563.75,4838.95,44724.8,5534.8,0.01
1104,2026-01-08,1104,16,Budget,78,28172.82,1315.75,26857.07,12115.07,0.05
1105,2026-01-09,1105,17,Enterprise,68,4621.96,198.62,4423.34,953.98,0.1
1106,2026-01-10,1106,17,Enterprise,18,6987.78,582.61,6405.17,2218.01,0.09
1107,2026-01-11,1107,11,Enterprise,100,39072.0,1232.88,37839.12,17091.12,0.04
1108,2026-01-12,1108,15,Enterprise,38,9198.28,674.23,8524.050000000001,2503.71,0.08
1109,2026-01-13,1109,18,Budget,73,11516.48,574.49,10941.99,2187.1,0.06
1110,2026-01-14,1110,4,Budget,41,4382.49,394.0,3988.49,797.05,0.05
1111,2026-01-15,1111,16,Budget,31,9939.84,693.44,9246.4,3240.77,0.04
1112,2026-01-16,1112,14,Budget,48,6030.72,467.21,5563.51,2251.03,0.04
1113,2026-01-17,1113,3,Enterprise,113,35701.22,3644.92,32056.300000000003,13245.19,0.02
1114,2026-01-18,1114,15,Enterprise,84,4848.48,171.74,4676.74,1826.62,0.05
1115,2026-01-19,1115,15,Premium,43,8945.72,1203.11,7742.61,3214.71,0.06
1116,2026-01-20,1116,10,Enterprise,142,49015.56,1799.1,47216.46,20946.46,0.05
1117,2026-01-21,1117,6,Budget,40,11580.4,914.32,10666.08,2206.48,0.02
1118,2026-01-22,1118,4,Premium,98,36790.18,1486.39,35303.79,16587.75,0.06
1119,2026-01-23,1119,2,Budget,61,7054.65,277.15,6777.5,2079.89,0.06
1120,2026-01-24,1120,5,Enterprise,111,25754.22,655.0,25099.22,11897.99,0.1
1121,2026-01-25,1121,6,Budget,25,3396.5,216.07,3180.43,659.68,0.06
1122,2026-01-26,1122,1,Budget,51,14162.7,1743.04,12419.66,3028.01,0.07
1123,2026-01-27,1123,16,Premium,29,2314.49,138.04,2176.45,354.67,0.06
1124,2026-01-28,1124,19,Enterprise,103,50078.6,1559.69,48518.909999999996,21595.74,0.02
1125,2026-01-29,1125,1,Enterprise,24,8283.84,653.07,7630.77,1189.41,0.08
1126,2026-01-30,1126,10,Premium,93,16153.17,1062.55,15090.62,3730.67,0.05
1127,2026-01-31,1127,9,Enterprise,80,37993.6,4294.78,33698.82,10030.02,0.04
1128,2026-02-01,1128,3,Enterprise,79,37472.07,5233.03,32239.04,3500.42,0.03
1129,2026-02-02,1129,8,Budget,96,12864.96,1620.05,11244.91,3244.27,0.06
1130,2026-02-03,1130,7,Budget,58,14469.84,1154.19,13315.65,4141.79,0.03
1131,2026-02-04,1131,6,Budget,22,9916.06,668.76,9247.3,3406.08,0.06
1132,2026-02-05,1132,9,Budget,92,31398.68,4234.14,27164.54,9144.5,0.07
1133,2026-02-06,1133,7,Enterprise,121,54655.7,2175.93,52479.77,16917.87,0.03
1134,2026-02-07,1134,13,Budget,46,8843.5,398.37,8445.13,1998.23,0.05
1135,2026-02-08,1135,9,Budget,15,4775.4,642.58,4132.82,1252.07,0.07
1136,2026-02-09,1136,9,Budget,106,43019.04,2815.9,40203.14,17719.48,0.04
1137,2026-02-10,1137,11,Enterprise,53,3348.01,475.39,2872.6200000000003,905.26,0.03
1138,2026-02-11,1138,14,Budget,67,18701.04,358.97,18342.07,5211.41,0.03
1139,2026-02-12,1139,13,Budget,90,28069.2,1722.37,26346.83,4657.73,0.04
1140,2026-02-13,1140,9,Premium,117,8440.38,578.91,7861.469999999999,2523.93,0.09
1141,2026-02-14,1141,3,Budget,39,16192.8,397.2,15795.599999999999,4425.15,0.05
1142,2026-02-15,1142,20,Enterprise,57,15495.45,1367.23,14128.220000000001,5411.21,0.03
1143,2026-02-16,1143,1,Premium,64,13978.88,1236.63,12742.25,2562.41,0.06
1144,2026-02-17,1144,6,Enterprise,54,3778.92,494.1,3284.82,492.48,0.06
1145,2026-02-18,1145,3,Enterprise,65,31268.9,4109.62,27159.280000000002,4305.28,0.07
1146,2026-02-19,1146,14,Budget,72,6312.96,340.65,5972.31,1351.35,0.05
1147,2026-02-20,1147,8,Budget,87,31086.84,2116.35,28970.49,5001.99,0.07
1148,2026-02-21,1148,5,Premium,88,22037.84,2164.99,19872.85,6506.53,0.01
1149,2026-02-22,1149,2,Enterprise,30,3536.1,84.88,3451.22,1669.52,0.1
1150,2026-02-23,1150,8,Budget,44,14365.56,703.42,13662.14,6358.58,0.06
1151,2026-02-24,1151,17,Premium,117,54690.48,5184.36,49506.12,18690.66,0.02
1152,2026-02-25,1152,10,Premium,109,47466.23,857.98,46608.25,10858.43,0.02
1153,2026-02-26,1153,5,Premium,110,12779.8,1776.7,11003.099999999999,1678.4,0.03
1154,2026-02-27,1154,15,Premium,84,20871.48,2079.81,18791.67,6140.43,0.1
1155,2026-02-28,1155,15,Premium,116,46032.28,5040.23,40992.05,16452.25,0.1
1156,2026-03-01,1156,6,Budget,95,44864.7,4514.09,40350.61,16388.76,0.05
1157,2026-03-02,1157,20,Premium,89,31740.07,1023.78,30716.29,11844.73,0.03
1158,2026-03-03,1158,2,Premium,98,18357.36,880.62,17476.74,3058.0,0.04
1159,2026-03-04,1159,20,Budget,38,5495.94,808.35,4687.589999999999,1795.03,0.04
1160,2026-03-05,1160,14,Budget,79,11139.0,138.05,11000.95,3616.82,0.1
1161,2026-03-06,1161,16,Premium,57,5921.16,772.7,5148.46,528.61,0.09
1162,2026-03-07,1162,19,Budget,43,2264.81,285.79,1979.02,814.15,0.05
1163,2026-03-08,1163,2,Budget,87,19062.57,2285.01,16777.559999999998,3942.45,0.08
1164,2026-03-09,1164,13,Budget,100,11836.0,1374.14,10461.86,3384.86,0.08
1165,2026-03-10,1165,14,Premium,77,32688.04,664.74,32023.3,10052.12,0.1
1166,2026-03-11,1166,13,Enterprise,71,28496.56,993.0,27503.56,7931.7,0.06
1167,2026-03-12,1167,3,Premium,91,21000.07,2261.05,18739.02,5212.78,0.03
1168,2026-03-13,1168,2,Enterprise,81,40119.3,5325.64,34793.66,8970.86,0.04
1169,2026-03-14,1169,2,Premium,26,3545.88,326.42,3219.46,874.78,0.03
1170,2026-03-15,1170,15,Budget,40,5035.2,711.05,4324.15,331.75,0.01
1171,2026-03-16,1171,6,Enterprise,85,7179.95,638.95,6541.0,1430.8,0.07
1172,2026-03-17,1172,11,Enterprise,112,44166.08,3613.23,40552.85,10550.29,0.1
1173,2026-03-18,1173,5,Enterprise,62,23348.58,1149.12,22199.460000000003,9023.84,0.09
1174,2026-03-19,1174,18,Premium,27,9943.56,1410.54,8533.02,809.4,0.09
1175,2026-03-20,1175,9,Enterprise,34,6157.06,738.66,5418.400000000001,846.42,0.08
1176,2026-03-21,1176,19,Premium,49,12079.48,645.05,11434.43,2295.44,0.07
1177,2026-03-22,1177,17,Enterprise,39,8980.53,649.8,8330.730000000001,2539.62,0.07
1178,2026-03-23,1178,11,Budget,46,3148.7,227.79,2920.91,515.11,0.01
1179,2026-03-24,1179,2,Budget,61,17166.62,2453.23,14713.39,3054.46,0.06
1180,2026-03-25,1180,19,Premium,22,3389.54,367.42,3022.12,1134.52,0.08
1181,2026-03-26,1181,1,Premium,34,11047.96,924.91,10123.05,1583.27,0.07
1182,2026-03-27,1182,14,Premium,23,5160.05,640.42,4519.63,1793.44,0.05
1183,2026-03-28,1183,11,Budget,73,17034.55,1039.3,15995.25,5484.71,0.04
1184,2026-03-29,1184,9,Premium,32,5805.12,86.27,5718.849999999999,1461.25,0.04
1185,2026-03-30,1185,18,Budget,42,15480.78,1693.22,13787.560000000001,5762.2,0.09
1186,2026-03-31,1186,4,Premium,87,39675.48,5905.76,33769.72,10547.68,0.07
1187,2026-04-01,1187,18,Budget,67,24619.15,597.52,24021.63,6142.01,0.09
1188,2026-04-02,1188,13,Budget,74,21256.5,2976.69,18279.81,6252.59,0.08
1189,2026-04-03,1189,18,Budget,83,37589.04,636.98,36952.06,13153.47,0.07
1190,2026-04-04,1190,11,Budget,24,6641.28,96.02,6545.259999999999,2316.46,0.02
1191,2026-04-05,1191,18,Enterprise,70,30053.8,3671.43,26382.37,4621.47,0.07
1192,2026-04-06,1192,10,Premium,91,34676.46,5106.6,29569.86,9422.46,0.06
1193,2026-04-07,1193,10,Budget,36,9741.6,1302.73,8438.87,1107.47,0.07
1194,2026-04-08,1194,4,Budget,49,14916.58,2027.31,12889.27,5001.25,0.06
1195,2026-04-09,1195,3,Budget,87,29411.22,1282.49,28128.73,11025.4,0.03
1196,2026-04-10,1196,2,Budget,63,6257.79,827.93,5429.86,1381.48,0.09
1197,2026-04-11,1197,19,Budget,61,20913.85,2887.66,18026.19,4262.76,0.08
1198,2026-04-12,1198,5,Enterprise,45,21082.95,1832.9,19250.05,7962.7,0.06
1199,2026-04-13,1199,7,Premium,56,16625.28,416.23,16209.05,7837.05,0.03
1200,2026-04-14,1200,4,Budget,35,11135.25,1292.73,9842.52,2557.97,0.08
1201,2026-04-15,1201,4,Budget,68,4959.92,594.2,4365.72,1172.44,0.03
1202,2026-04-16,1202,4,Enterprise,30,7280.1,553.44,6726.66,2205.06,0.01
1203,2026-04-17,1203,5,Premium,103,19661.67,2108.27,17553.399999999998,5457.08,0.09
1204,2026-04-18,1204,7,Premium,76,29268.36,688.88,28579.48,9959.48,0.09
1205,2026-04-19,1205,2,Budget,25,12463.5,1383.6,11079.9,4478.15,0.09
1206,2026-04-20,1206,16,Premium,34,16006.86,980.29,15026.57,3705.59,0.03
1207,2026-04-21,1207,6,Budget,79,19412.67,1778.24,17634.429999999997,7275.95,0.08
1208,2026-04-22,1208,12,Premium,39,17945.46,2360.17,15585.289999999999,5119.64,0.04
1209,2026-04-23,1209,8,Enterprise,88,7289.04,983.02,6306.02,1063.86,0.02
1210,2026-04-24,1210,6,Premium,16,5150.56,572.07,4578.490000000001,1479.13,0.07
1211,2026-04-25,1211,20,Premium,48,7381.92,527.52,6854.4,2518.08,0.06
1212,2026-04-26,1212,1,Budget,84,38493.84,3267.61,35226.229999999996,5893.43,0.02
1213,2026-04-27,1213,15,Budget,47,12985.16,887.19,12097.97,4381.98,0.06
1214,2026-04-28,1214,19,Budget,68,25959.68,408.85,25550.83,9240.35,0.03
1215,2026-04-29,1215,18,Premium,51,23984.28,338.65,23645.629999999997,10616.15,0.05
1216,2026-04-30,1216,12,Budget,66,21701.46,261.46,21440.0,10343.42,0.04
1217,2026-05-01,1217,2,Budget,83,37330.08,3331.31,33998.770000000004,15047.38,0.02
1218,2026-05-02,1218,7,Budget,111,12356.52,1459.04,10897.48,4628.2,0.02
1219,2026-05-03,1219,6,Budget,59,15811.41,648.4,15163.01,4706.44,0.06
1220,2026-05-04,1220,9,Enterprise,59,13228.39,1716.88,11511.509999999998,4760.73,0.07
1221,2026-05-05,1221,7,Premium,85,28872.8,2397.9,26474.899999999998,7486.75,0.1
1222,2026-05-06,1222,18,Budget,73,22320.48,3223.18,19097.3,1975.15,0.03
1223,2026-05-07,1223,18,Premium,75,14702.25,995.7,13706.55,2575.8,0.08
1224,2026-05-08,1224,7,Enterprise,59,18117.13,1963.5,16153.630000000001,7053.47,0.03
1225,2026-05-09,1225,9,Budget,18,6977.52,99.73,6877.790000000001,2241.89,0.01
1226,2026-05-10,1226,7,Enterprise,83,13693.34,1144.61,12548.73,2708.25,0.04
1227,2026-05-11,1227,4,Budget,44,2684.44,285.6,2398.84,764.68,0.03
1228,2026-05-12,1228,5,Premium,77,34188.0,3415.34,30772.66,4695.07,0.02
1229,2026-05-13,1229,2,Premium,27,4860.54,240.05,4620.49,1980.7,0.1
1230,2026-05-14,1230,4,Enterprise,98,25712.26,676.66,25035.6,5602.2,0.09
1231,2026-05-15,1231,13,Enterprise,64,23381.12,1474.49,21906.629999999997,6284.87,0.08
1232,2026-05-16,1232,1,Budget,61,9271.39,1024.57,8246.82,1647.84,0.1
1233,2026-05-17,1233,1,Enterprise,32,11475.84,672.79,10803.05,4011.05,0.1
1234,2026-05-18,1234,3,Enterprise,58,28121.3,1452.52,26668.78,11287.18,0.03
1235,2026-05-19,1235,6,Premium,63,20207.25,850.83,19356.42,5563.83,0.03
1236,2026-05-20,1236,10,Premium,94,29312.96,1316.96,27996.0,7103.56,0.09
1237,2026-05-21,1237,6,Enterprise,67,7063.14,992.15,6070.990000000001,1729.39,0.02
1238,2026-05-22,1238,17,Premium,66,26421.78,543.85,25877.93,6563.03,0.1
1239,2026-05-23,1239,15,Budget,23,5580.26,799.36,4780.900000000001,1444.98,0.05
1240,2026-05-24,1240,12,Enterprise,18,2862.72,415.19,2447.5299999999997,611.17,0.02
1241,2026-05-25,1241,20,Enterprise,82,36533.46,3140.41,33393.05,4583.99,0.01
1242,2026-05-26,1242,13,Premium,22,2059.2,232.93,1826.2699999999998,651.03,0.08
1243,2026-05-27,1243,17,Budget,80,10736.0,959.31,9776.69,1889.49,0.06
1244,2026-05-28,1244,20,Premium,93,30439.83,2803.32,27636.510000000002,4127.97,0.07
1245,2026-05-29,1245,1,Enterprise,45,17154.0,2353.08,14800.92,2258.97,0.04
1246,2026-05-30,1246,19,Budget,73,23066.54,1571.47,21495.07,7930.94,0.03
1247,2026-05-31,1247,6,Budget,52,19659.64,988.09,18671.55,7411.99,0.09
1248,2026-06-01,1248,9,Enterprise,30,5474.4,550.51,4923.889999999999,1270.19,0.04
1249,2026-06-02,1249,13,Enterprise,84,32614.68,691.62,31923.06,8307.3,0.1
1250,2026-06-03,1250,17,Enterprise,49,10152.8,1320.45,8832.349999999999,1186.88,0.03
1251,2026-06-04,1251,4,Premium,78,24541.92,331.85,24210.07,6370.69,0.02
1252,2026-06-05,1252,16,Enterprise,87,24839.37,2586.23,22253.14,4358.98,0.07
1253,2026-06-06,1253,7,Enterprise,85,22704.35,2756.35,19948.0,5467.4,0.03
1254,2026-06-07,1254,12,Enterprise,71,32313.52,3845.78,28467.74,9186.27,0.08
1255,2026-06-08,1255,1,Premium,48,7968.48,151.04,7817.44,3247.36,0.09
1256,2026-06-09,1256,10,Enterprise,81,23511.06,2482.25,21028.81,2649.1,0.07
1257,2026-06-10,1257,19,Budget,106,44733.06,582.87,44150.189999999995,10275.77,0.08
1258,2026-06-11,1258,2,Budget,98,6806.1,883.47,5922.63,808.99,0.08
1259,2026-06-12,1259,7,Premium,72,28499.76,1978.25,26521.51,10829.11,0.05
1260,2026-06-13,1260,14,Premium,45,21816.9,312.45,21504.45,7255.65,0.05
1261,2026-06-14,1261,3,Premium,93,17042.25,320.38,16721.87,3668.39,0.02
1262,2026-06-15,1262,5,Budget,65,9519.25,824.09,8695.16,2590.36,0.03
1263,2026-06-16,1263,2,Budget,66,19492.44,2708.68,16783.76,3794.96,0.09
1264,2026-06-17,1264,13,Enterprise,58,28313.86,1243.13,27070.73,8902.81,0.09
1265,2026-06-18,1265,2,Enterprise,57,16284.33,332.95,15951.38,7252.04,0.09
1266,2026-06-19,1266,7,Enterprise,73,18470.46,1756.88,16713.579999999998,6616.95,0.09
1267,2026-06-20,1267,15,Budget,78,38360.4,4836.76,33523.64,5931.14,0.05
1268,2026-06-21,1268,18,Premium,64,21211.52,2151.66,19059.86,4383.38,0.07
1269,2026-06-22,1269,18,Budget,79,18276.65,1797.1,16479.550000000003,3379.77,0.05
1270,2026-06-23,1270,13,Premium,42,6961.5,726.21,6235.29,2016.39,0.04
1271,2026-06-24,1271,4,Enterprise,64,21864.96,1716.08,20148.879999999997,3554.96,0.02
1272,2026-06-25,1272,15,Enterprise,45,15380.55,1226.9,14153.65,5125.3,0.04
1273,2026-06-26,1273,17,Premium,102,23253.96,934.12,22319.84,4128.14,0.07
1274,2026-06-27,1274,4,Enterprise,95,31580.85,2912.82,28668.03,4343.28,0.05
1275,2026-06-28,1275,6,Premium,70,4409.3,363.41,4045.8900000000003,1318.69,0.06
1276,2026-06-29,1276,18,Enterprise,39,7936.89,614.45,7322.4400000000005,2888.53,0.02
1277,2026-06-30,1277,19,Premium,48,4046.88,226.5,3820.38,679.26,0.03
1278,2026-07-01,1278,1,Budget,81,20135.79,1967.45,18168.34,6203.02,0.08
1279,2026-07-02,1279,3,Enterprise,70,25447.1,3025.78,22421.32,2822.02,0.03
1280,2026-07-03,1280,6,Premium,29,12352.26,1497.74,10854.52,3056.13,0.05
1281,2026-07-04,1281,18,Budget,54,13082.04,935.15,12146.890000000001,2076.43,0.07
1282,2026-07-05,1282,5,Enterprise,53,7541.37,655.28,6886.09,1508.18,0.04
1283,2026-07-06,1283,15,Enterprise,59,4902.9,425.66,4477.24,1292.42,0.05
1284,2026-07-07,1284,9,Enterprise,38,6705.86,914.02,5791.84,1861.12,0.09
1285,2026-07-08,1285,14,Budget,84,40122.6,4653.6,35469.0,6701.52,0.06
1286,2026-07-09,1286,1,Premium,27,2562.3,179.41,2382.8900000000003,495.59,0.09
1287,2026-07-10,1287,11,Budget,79,31448.32,423.29,31025.03,7081.71,0.08
1288,2026-07-11,1288,6,Budget,72,20779.2,2240.72,18538.48,2236.24,0.01
1289,2026-07-12,1289,19,Enterprise,57,14291.61,1162.65,13128.960000000001,4645.08,0.03
1290,2026-07-13,1290,11,Premium,86,26006.4,1835.17,24171.230000000003,3864.05,0.08
1291,2026-07-14,1291,12,Enterprise,44,10660.76,1295.47,9365.29,923.89,0.06
1292,2026-07-15,1292,1,Premium,30,12935.4,942.63,11992.77,4865.07,0.02
1293,2026-07-16,1293,16,Enterprise,86,41171.64,822.12,40349.52,11555.0,0.08
1294,2026-07-17,1294,10,Budget,45,20424.15,968.66,19455.49,6131.89,0.02
1295,2026-07-18,1295,14,Premium,61,15492.78,232.38,15260.400000000001,6365.38,0.09
1296,2026-07-19,1296,2,Enterprise,69,14287.14,2087.51,12199.63,948.49,0.09
1297,2026-07-20,1297,9,Enterprise,79,31187.62,1290.75,29896.87,7380.29,0.02
1298,2026-07-21,1298,19,Premium,27,1835.19,43.92,1791.27,418.86,0.09
1299,2026-07-22,1299,9,Premium,73,13395.5,1162.28,12233.22,4404.7,0.07
1300,2026-07-23,1300,3,Budget,89,37008.87,400.64,36608.23,10570.39,0.04
1301,2026-07-24,1301,8,Premium,87,8135.37,932.75,7202.62,748.09,0.03
1302,2026-07-25,1302,7,Enterprise,73,23432.27,1300.08,22132.190000000002,4785.93,0.05
1303,2026-07-26,1303,8,Enterprise,80,9076.8,1004.06,8072.74,872.74,0.06
1304,2026-07-27,1304,6,Enterprise,80,7288.0,551.81,6736.1900000000005,2646.59,0.07
1305,2026-07-28,1305,7,Enterprise,76,31585.6,317.73,31267.87,10151.27,0.08
1306,2026-07-29,1306,14,Enterprise,44,12887.6,1288.7,11598.9,3978.54,0.08
1307,2026-07-30,1307,3,Premium,43,20735.46,1585.55,19149.91,8224.47,0.01
1308,2026-07-31,1308,5,Enterprise,70,11480.7,170.85,11309.85,3450.95,0.04
1309,2026-08-01,1309,13,Budget,55,8961.7,369.16,8592.54,3689.29,0.04
1310,2026-08-02,1310,7,Budget,38,16475.66,1776.84,14698.82,4552.06,0.06
1311,2026-08-03,1311,14,Budget,33,11597.85,1735.07,9862.78,1513.78,0.07
1312,2026-08-04,1312,10,Enterprise,51,15141.39,1481.15,13660.24,3209.32,0.08
1313,2026-08-05,1313,1,Enterprise,64,30933.76,1663.01,29270.75,10177.63,0.05
1314,2026-08-06,1314,15,Premium,86,12540.52,705.56,11834.960000000001,4025.3,0.04
1315,2026-08-07,1315,7,Budget,107,19025.67,1206.39,17819.28,8158.25,0.08
1316,2026-08-08,1316,2,Budget,78,8949.72,388.23,8561.49,2416.65,0.03
1317,2026-08-09,1317,12,Enterprise,81,34712.55,789.69,33922.86,14793.09,0.08
1318,2026-08-10,1318,3,Budget,43,9972.13,315.57,9656.56,2348.71,0.07
1319,2026-08-11,1319,6,Budget,86,13313.66,1591.43,11722.23,3264.99,0.08
1320,2026-08-12,1320,14,Budget,26,5825.3,337.31,5487.99,1004.81,0.06
1321,2026-08-13,1321,4,Enterprise,84,17871.0,1080.41,16790.59,6878.59,0.07
1322,2026-08-14,1322,4,Enterprise,36,10663.2,803.2,9860.0,3099.2,0.08
1323,2026-08-15,1323,7,Premium,59,15619.07,1834.67,13784.4,3948.51,0.09
1324,2026-08-16,1324,10,Budget,25,7633.25,1035.74,6597.51,1536.51,0.01
1325,2026-08-17,1325,11,Premium,30,8923.8,986.17,7937.629999999999,2753.93,0.03
1326,2026-08-18,1326,1,Budget,63,20667.78,1492.36,19175.42,4536.11,0.02
1327,2026-08-19,1327,18,Budget,20,6902.6,847.29,6055.31,2282.91,0.03
1328,2026-08-20,1328,14,Premium,57,21499.83,963.32,20536.510000000002,3382.93,0.07
1329,2026-08-21,1329,3,Premium,83,7567.11,877.35,6689.759999999999,2144.68,0.04
1330,2026-08-22,1330,6,Budget,69,18827.34,1188.82,17638.52,7385.12,0.08
1331,2026-08-23,1331,15,Premium,20,7972.6,765.42,7207.18,1614.18,0.02
1332,2026-08-24,1332,8,Premium,41,20225.71,708.24,19517.469999999998,7272.0,0.02
1333,2026-08-25,1333,2,Enterprise,98,17198.02,1978.17,15219.85,1855.59,0.08
1334,2026-08-26,1334,17,Enterprise,38,7348.82,403.93,6944.889999999999,1548.89,0.02
1335,2026-08-27,1335,15,Premium,90,42838.2,4135.29,38702.909999999996,12255.51,0.01
1336,2026-08-28,1336,10,Budget,91,36432.76,2111.48,34321.28,12545.89,0.02
1337,2026-08-29,1337,6,Enterprise,20,7300.4,899.98,6400.42,2424.62,0.01
1338,2026-08-30,1338,11,Budget,12,4969.44,699.76,4269.679999999999,909.8,0.06
1339,2026-08-31,1339,3,Budget,76,27542.4,1286.9,26255.5,11057.02,0.02
1340,2026-09-01,1340,19,Premium,93,33931.98,1218.99,32712.99,15257.82,0.06
1341,2026-09-02,1341,9,Enterprise,60,15640.8,2241.24,13399.56,1326.96,0.06
1342,2026-09-03,1342,9,Enterprise,23,7571.37,466.43,7104.94,3159.98,0.01
1343,2026-09-04,1343,19,Enterprise,103,43588.57,975.68,42612.89,13744.05,0.08
1344,2026-09-05,1344,2,Budget,64,31710.08,665.46,31044.620000000003,9659.66,0.06
1345,2026-09-06,1345,4,Enterprise,74,32108.6,2558.07,29550.53,6437.37,0.08
1346,2026-09-07,1346,17,Premium,74,9335.1,413.71,8921.390000000001,2276.93,0.07
1347,2026-09-08,1347,8,Budget,37,10089.9,961.0,9128.9,4029.19,0.03
1348,2026-09-09,1348,9,Premium,31,14826.68,1697.4,13129.28,2558.28,0.05
1349,2026-09-10,1349,18,Enterprise,92,24824.36,3705.75,21118.61,2579.69,0.03
1350,2026-09-11,1350,19,Budget,68,31519.36,4319.6,27199.760000000002,10673.72,0.06
1351,2026-09-12,1351,5,Enterprise,54,21217.68,1344.11,19873.57,4931.77,0.1
1352,2026-09-13,1352,19,Budget,83,17262.34,551.49,16710.85,3496.42,0.04
1353,2026-09-14,1353,18,Premium,75,5877.0,183.97,5693.03,1695.53,0.04
1354,2026-09-15,1354,20,Premium,36,11558.16,1304.09,10254.07,3802.87,0.04
1355,2026-09-16,1355,10,Budget,23,7451.77,429.52,7022.25,1283.52,0.02
1356,2026-09-17,1356,9,Enterprise,72,28080.72,3067.93,25012.79,7590.23,0.07
1357,2026-09-18,1357,13,Enterprise,34,15522.02,1760.17,13761.85,1597.33,0.04
1358,2026-09-19,1358,4,Budget,27,2805.3,354.16,2451.1400000000003,911.06,0.1
1359,2026-09-20,1359,8,Budget,67,11144.78,1371.98,9772.800000000001,3856.7,0.07
1360,2026-09-21,1360,5,Premium,58,17614.6,604.75,17009.85,3845.59,0.1
1361,2026-09-22,1361,14,Enterprise,100,12526.0,1365.08,11160.92,2695.92,0.02
1362,2026-09-23,1362,18,Premium,85,8958.15,1112.22,7845.929999999999,2099.08,0.03
1363,2026-09-24,1363,13,Premium,63,28806.12,328.2,28477.92,5842.65,0.05
1364,2026-09-25,1364,3,Premium,21,9184.56,1196.4,7988.16,3369.42,0.09
1365,2026-09-26,1365,12,Premium,49,12780.67,1381.17,11399.5,1907.22,0.04
1366,2026-09-27,1366,18,Budget,54,4207.68,282.23,3925.4500000000003,1718.47,0.01
1367,2026-09-28,1367,2,Budget,94,24014.18,3338.35,20675.83,8517.87,0.08
1368,2026-09-29,1368,13,Premium,55,18005.35,1623.48,16381.869999999999,5991.82,0.06
1369,2026-09-30,1369,11,Premium,25,11173.75,1016.79,10156.96,4274.46,0.09
1370,2026-10-01,1370,20,Premium,84,18194.4,474.08,17720.32,4208.92,0.04
1371,2026-10-02,1371,10,Enterprise,40,3102.0,87.43,3014.57,1008.17,0.1
1372,2026-10-03,1372,5,Premium,41,8909.71,471.63,8438.08,2331.13,0.08
1373,2026-10-04,1373,3,Budget,43,9276.82,157.23,9119.59,2018.57,0.1
1374,2026-10-05,1374,4,Enterprise,84,5555.76,407.19,5148.570000000001,2122.89,0.01
1375,2026-10-06,1375,5,Enterprise,49,5438.02,593.86,4844.160000000001,1319.59,0.06
1376,2026-10-07,1376,9,Premium,52,20396.48,1902.64,18493.84,3855.32,0.04
